Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
296,"[309, 2044]","[399, 2099]",296,"[354.0, 2099]","[354.0, 2044]","[309, 2071.5]","[399, 2071.5]","[304, 304]","[297, 297]","[276, 276]","[-1, 0]"
297,"[416, 2027]","[503, 2095]",297,"[459.5, 2095]","[459.5, 2027]","[416, 2061.0]","[503, 2061.0]","[-1, 0]","[298, 298]","[277, 277]","[296, 296]"
298,"[520, 2027]","[592, 2095]",298,"[556.0, 2095]","[556.0, 2027]","[520, 2061.0]","[592, 2061.0]","[305, 305]","[299, 299]","[278, 278]","[297, 297]"
299,"[611, 2044]","[831, 2105]",299,"[721.0, 2105]","[721.0, 2044]","[611, 2074.5]","[831, 2074.5]","[306, 306]","[300, 300]","[282, 282]","[298, 298]"
300,"[848, 2030]","[894, 2095]",300,"[871.0, 2095]","[871.0, 2030]","[848, 2062.5]","[894, 2062.5]","[308, 308]","[301, 301]","[283, 283]","[299, 299]"
301,"[911, 2034]","[964, 2109]",301,"[937.5, 2109]","[937.5, 2034]","[911, 2071.5]","[964, 2071.5]","[308, 308]","[302, 302]","[284, 284]","[300, 300]"
302,"[986, 2037]","[1090, 2092]",302,"[1038.0, 2092]","[1038.0, 2037]","[986, 2064.5]","[1090, 2064.5]","[309, 309]","[303, 303]","[285, 285]","[301, 301]"
303,"[1109, 2030]","[1148, 2116]",303,"[1128.5, 2116]","[1128.5, 2030]","[1109, 2073.0]","[1148, 2073.0]","[310, 310]","[-1, 0]","[286, 286]","[302, 302]"
304,"[309, 2105]","[476, 2170]",304,"[392.5, 2170]","[392.5, 2105]","[309, 2137.5]","[476, 2137.5]","[-1, 0]","[305, 305]","[296, 296]","[-1, 0]"
305,"[498, 2109]","[592, 2177]",305,"[545.0, 2177]","[545.0, 2109]","[498, 2143.0]","[592, 2143.0]","[313, 313]","[306, 306]","[298, 298]","[304, 304]"
306,"[616, 2119]","[766, 2170]",306,"[691.0, 2170]","[691.0, 2119]","[616, 2144.5]","[766, 2144.5]","[-1, 0]","[307, 307]","[299, 299]","[305, 305]"
307,"[788, 2112]","[834, 2177]",307,"[811.0, 2177]","[811.0, 2112]","[788, 2144.5]","[834, 2144.5]","[-1, 0]","[308, 308]","[-1, 0]","[306, 306]"
308,"[853, 2112]","[945, 2177]",308,"[899.0, 2177]","[899.0, 2112]","[853, 2144.5]","[945, 2144.5]","[316, 316]","[309, 309]","[301, 301]","[307, 307]"
309,"[964, 2109]","[1039, 2177]",309,"[1001.5, 2177]","[1001.5, 2109]","[964, 2143.0]","[1039, 2143.0]","[317, 317]","[310, 310]","[302, 302]","[308, 308]"
310,"[1056, 2109]","[1194, 2184]",310,"[1125.0, 2184]","[1125.0, 2109]","[1056, 2146.5]","[1194, 2146.5]","[318, 318]","[-1, 0]","[303, 303]","[309, 309]"
311,"[312, 2198]","[377, 2256]",311,"[344.5, 2256]","[344.5, 2198]","[312, 2227.0]","[377, 2227.0]","[348, 348]","[312, 312]","[-1, 0]","[-1, 0]"
312,"[401, 2191]","[505, 2259]",312,"[453.0, 2259]","[453.0, 2191]","[401, 2225.0]","[505, 2225.0]","[349, 349]","[313, 313]","[-1, 0]","[311, 311]"
313,"[524, 2191]","[614, 2256]",313,"[569.0, 2256]","[569.0, 2191]","[524, 2223.5]","[614, 2223.5]","[-1, 0]","[314, 314]","[305, 305]","[312, 312]"
314,"[638, 2205]","[672, 2256]",314,"[655.0, 2256]","[655.0, 2205]","[638, 2230.5]","[672, 2230.5]","[351, 351]","[315, 315]","[-1, 0]","[313, 313]"
315,"[696, 2205]","[798, 2256]",315,"[747.0, 2256]","[747.0, 2205]","[696, 2230.5]","[798, 2230.5]","[352, 352]","[316, 316]","[-1, 0]","[314, 314]"
316,"[819, 2194]","[996, 2256]",316,"[907.5, 2256]","[907.5, 2194]","[819, 2225.0]","[996, 2225.0]","[353, 353]","[317, 317]","[308, 308]","[315, 315]"
317,"[1018, 2194]","[1073, 2256]",317,"[1045.5, 2256]","[1045.5, 2194]","[1018, 2225.0]","[1073, 2225.0]","[355, 355]","[318, 318]","[309, 309]","[316, 316]"
318,"[1100, 2208]","[1192, 2273]",318,"[1146.0, 2273]","[1146.0, 2208]","[1100, 2240.5]","[1192, 2240.5]","[356, 356]","[-1, 0]","[310, 310]","[317, 317]"
319,"[305, 2345]","[372, 2423]",319,"[338.5, 2423]","[338.5, 2345]","[305, 2384.0]","[372, 2384.0]","[328, 328]","[320, 320]","[348, 348]","[-1, 0]"
320,"[382, 2352]","[469, 2423]",320,"[425.5, 2423]","[425.5, 2352]","[382, 2387.5]","[469, 2387.5]","[-1, 0]","[321, 321]","[349, 349]","[319, 319]"
321,"[479, 2348]","[561, 2420]",321,"[520.0, 2420]","[520.0, 2348]","[479, 2384.0]","[561, 2384.0]","[329, 329]","[322, 322]","[350, 350]","[320, 320]"
322,"[568, 2365]","[723, 2427]",322,"[645.5, 2427]","[645.5, 2365]","[568, 2396.0]","[723, 2396.0]","[330, 330]","[323, 323]","[351, 351]","[321, 321]"
323,"[732, 2355]","[800, 2430]",323,"[766.0, 2430]","[766.0, 2355]","[732, 2392.5]","[800, 2392.5]","[331, 331]","[324, 324]","[352, 352]","[322, 322]"
324,"[807, 2355]","[904, 2420]",324,"[855.5, 2420]","[855.5, 2355]","[807, 2387.5]","[904, 2387.5]","[-1, 0]","[325, 325]","[353, 353]","[323, 323]"
325,"[914, 2355]","[960, 2427]",325,"[937.0, 2427]","[937.0, 2355]","[914, 2391.0]","[960, 2391.0]","[332, 332]","[326, 326]","[354, 354]","[324, 324]"
326,"[976, 2369]","[1107, 2430]",326,"[1041.5, 2430]","[1041.5, 2369]","[976, 2399.5]","[1107, 2399.5]","[333, 333]","[327, 327]","[-1, 0]","[325, 325]"
327,"[1119, 2352]","[1194, 2420]",327,"[1156.5, 2420]","[1156.5, 2352]","[1119, 2386.0]","[1194, 2386.0]","[-1, 0]","[-1, 0]","[356, 356]","[326, 326]"
328,"[309, 2430]","[447, 2492]",328,"[378.0, 2492]","[378.0, 2430]","[309, 2461.0]","[447, 2461.0]","[-1, 0]","[329, 329]","[319, 319]","[-1, 0]"
329,"[462, 2437]","[592, 2502]",329,"[527.0, 2502]","[527.0, 2437]","[462, 2469.5]","[592, 2469.5]","[-1, 0]","[330, 330]","[321, 321]","[328, 328]"
330,"[607, 2430]","[699, 2516]",330,"[653.0, 2516]","[653.0, 2430]","[607, 2473.0]","[699, 2473.0]","[-1, 0]","[331, 331]","[322, 322]","[329, 329]"
331,"[706, 2437]","[800, 2502]",331,"[753.0, 2502]","[753.0, 2437]","[706, 2469.5]","[800, 2469.5]","[-1, 0]","[332, 332]","[323, 323]","[330, 330]"
332,"[812, 2447]","[1003, 2509]",332,"[907.5, 2509]","[907.5, 2447]","[812, 2478.0]","[1003, 2478.0]","[-1, 0]","[333, 333]","[325, 325]","[331, 331]"
333,"[1015, 2440]","[1049, 2505]",333,"[1032.0, 2505]","[1032.0, 2440]","[1015, 2472.5]","[1049, 2472.5]","[-1, 0]","[-1, 0]","[326, 326]","[332, 332]"
334,"[1390, 2215]","[1530, 2276]",334,"[1460.0, 2276]","[1460.0, 2215]","[1390, 2245.5]","[1530, 2245.5]","[336, 336]","[335, 335]","[263, 263]","[-1, 0]"
335,"[1549, 2198]","[1617, 2273]",335,"[1583.0, 2273]","[1583.0, 2198]","[1549, 2235.5]","[1617, 2235.5]","[338, 338]","[-1, 0]","[264, 264]","[334, 334]"
336,"[1387, 2280]","[1479, 2345]",336,"[1433.0, 2345]","[1433.0, 2280]","[1387, 2312.5]","[1479, 2312.5]","[357, 357]","[337, 337]","[334, 334]","[-1, 0]"
337,"[1496, 2276]","[1540, 2345]",337,"[1518.0, 2345]","[1518.0, 2276]","[1496, 2310.5]","[1540, 2310.5]","[358, 358]","[338, 338]","[-1, 0]","[336, 336]"
338,"[1554, 2276]","[1648, 2341]",338,"[1601.0, 2341]","[1601.0, 2276]","[1554, 2308.5]","[1648, 2308.5]","[-1, 0]","[339, 339]","[335, 335]","[337, 337]"
339,"[1665, 2276]","[1743, 2345]",339,"[1704.0, 2345]","[1704.0, 2276]","[1665, 2310.5]","[1743, 2310.5]","[359, 359]","[-1, 0]","[-1, 0]","[338, 338]"
340,"[1714, 2205]","[1839, 2270]",340,"[1776.5, 2270]","[1776.5, 2205]","[1714, 2237.5]","[1839, 2237.5]","[-1, 0]","[341, 341]","[266, 266]","[-1, 0]"
341,"[1861, 2205]","[1972, 2270]",341,"[1916.5, 2270]","[1916.5, 2205]","[1861, 2237.5]","[1972, 2237.5]","[344, 344]","[342, 342]","[-1, 0]","[340, 340]"
342,"[1992, 2198]","[2146, 2273]",342,"[2069.0, 2273]","[2069.0, 2198]","[1992, 2235.5]","[2146, 2235.5]","[346, 346]","[343, 343]","[-1, 0]","[341, 341]"
343,"[2158, 2205]","[2279, 2270]",343,"[2218.5, 2270]","[2218.5, 2205]","[2158, 2237.5]","[2279, 2237.5]","[347, 347]","[-1, 0]","[269, 269]","[342, 342]"
344,"[1837, 2273]","[1934, 2341]",344,"[1885.5, 2341]","[1885.5, 2273]","[1837, 2307.0]","[1934, 2307.0]","[360, 360]","[345, 345]","[341, 341]","[-1, 0]"
345,"[1953, 2273]","[2042, 2338]",345,"[1997.5, 2338]","[1997.5, 2273]","[1953, 2305.5]","[2042, 2305.5]","[361, 361]","[346, 346]","[-1, 0]","[344, 344]"
346,"[2064, 2276]","[2127, 2334]",346,"[2095.5, 2334]","[2095.5, 2276]","[2064, 2305.0]","[2127, 2305.0]","[362, 362]","[347, 347]","[342, 342]","[345, 345]"
347,"[2144, 2270]","[2274, 2348]",347,"[2209.0, 2348]","[2209.0, 2270]","[2144, 2309.0]","[2274, 2309.0]","[364, 364]","[-1, 0]","[343, 343]","[346, 346]"
348,"[305, 2266]","[360, 2348]",348,"[332.5, 2348]","[332.5, 2266]","[305, 2307.0]","[360, 2307.0]","[319, 319]","[349, 349]","[311, 311]","[-1, 0]"
349,"[372, 2266]","[486, 2345]",349,"[429.0, 2345]","[429.0, 2266]","[372, 2305.5]","[486, 2305.5]","[320, 320]","[350, 350]","[312, 312]","[348, 348]"
350,"[495, 2273]","[532, 2348]",350,"[513.5, 2348]","[513.5, 2273]","[495, 2310.5]","[532, 2310.5]","[321, 321]","[-1, 0]","[-1, 0]","[349, 349]"
351,"[626, 2273]","[699, 2348]",351,"[662.5, 2348]","[662.5, 2273]","[626, 2310.5]","[699, 2310.5]","[322, 322]","[352, 352]","[314, 314]","[-1, 0]"
352,"[708, 2273]","[853, 2348]",352,"[780.5, 2348]","[780.5, 2273]","[708, 2310.5]","[853, 2310.5]","[323, 323]","[353, 353]","[315, 315]","[351, 351]"
353,"[865, 2273]","[909, 2341]",353,"[887.0, 2341]","[887.0, 2273]","[865, 2307.0]","[909, 2307.0]","[324, 324]","[354, 354]","[316, 316]","[352, 352]"
354,"[918, 2287]","[1005, 2338]",354,"[961.5, 2338]","[961.5, 2287]","[918, 2312.5]","[1005, 2312.5]","[325, 325]","[355, 355]","[-1, 0]","[353, 353]"
355,"[1013, 2276]","[1146, 2338]",355,"[1079.5, 2338]","[1079.5, 2276]","[1013, 2307.0]","[1146, 2307.0]","[-1, 0]","[356, 356]","[317, 317]","[354, 354]"
356,"[1158, 2276]","[1189, 2345]",356,"[1173.5, 2345]","[1173.5, 2276]","[1158, 2310.5]","[1189, 2310.5]","[327, 327]","[-1, 0]","[318, 318]","[355, 355]"
357,"[1387, 2358]","[1448, 2420]",357,"[1417.5, 2420]","[1417.5, 2358]","[1387, 2389.0]","[1448, 2389.0]","[365, 365]","[358, 358]","[336, 336]","[-1, 0]"
358,"[1462, 2369]","[1629, 2430]",358,"[1545.5, 2430]","[1545.5, 2369]","[1462, 2399.5]","[1629, 2399.5]","[366, 366]","[359, 359]","[337, 337]","[357, 357]"
359,"[1648, 2362]","[1764, 2417]",359,"[1706.0, 2417]","[1706.0, 2362]","[1648, 2389.5]","[1764, 2389.5]","[-1, 0]","[360, 360]","[339, 339]","[358, 358]"
360,"[1784, 2355]","[1922, 2430]",360,"[1853.0, 2430]","[1853.0, 2355]","[1784, 2392.5]","[1922, 2392.5]","[-1, 0]","[361, 361]","[344, 344]","[359, 359]"
361,"[1938, 2358]","[2025, 2413]",361,"[1981.5, 2413]","[1981.5, 2358]","[1938, 2385.5]","[2025, 2385.5]","[-1, 0]","[362, 362]","[345, 345]","[360, 360]"
362,"[2042, 2358]","[2125, 2420]",362,"[2083.5, 2420]","[2083.5, 2358]","[2042, 2389.0]","[2125, 2389.0]","[-1, 0]","[363, 363]","[346, 346]","[361, 361]"
363,"[2134, 2352]","[2180, 2423]",363,"[2157.0, 2423]","[2157.0, 2352]","[2134, 2387.5]","[2180, 2387.5]","[382, 382]","[364, 364]","[-1, 0]","[362, 362]"
364,"[2192, 2355]","[2282, 2420]",364,"[2237.0, 2420]","[2237.0, 2355]","[2192, 2387.5]","[2282, 2387.5]","[383, 383]","[-1, 0]","[347, 347]","[363, 363]"
365,"[1385, 2451]","[1496, 2502]",365,"[1440.5, 2502]","[1440.5, 2451]","[1385, 2476.5]","[1496, 2476.5]","[370, 370]","[366, 366]","[357, 357]","[-1, 0]"
366,"[1506, 2440]","[1602, 2505]",366,"[1554.0, 2505]","[1554.0, 2440]","[1506, 2472.5]","[1602, 2472.5]","[371, 371]","[367, 367]","[358, 358]","[365, 365]"
367,"[1612, 2454]","[1709, 2509]",367,"[1660.5, 2509]","[1660.5, 2454]","[1612, 2481.5]","[1709, 2481.5]","[-1, 0]","[368, 368]","[-1, 0]","[366, 366]"
368,"[1726, 2454]","[1842, 2495]",368,"[1784.0, 2495]","[1784.0, 2454]","[1726, 2474.5]","[1842, 2474.5]","[372, 372]","[369, 369]","[-1, 0]","[367, 367]"
369,"[1859, 2434]","[1992, 2509]",369,"[1925.5, 2509]","[1925.5, 2434]","[1859, 2471.5]","[1992, 2471.5]","[-1, 0]","[-1, 0]","[-1, 0]","[368, 368]"
370,"[1387, 2522]","[1520, 2584]",370,"[1453.5, 2584]","[1453.5, 2522]","[1387, 2553.0]","[1520, 2553.0]","[377, 377]","[371, 371]","[365, 365]","[-1, 0]"
371,"[1530, 2519]","[1665, 2581]",371,"[1597.5, 2581]","[1597.5, 2519]","[1530, 2550.0]","[1665, 2550.0]","[-1, 0]","[372, 372]","[366, 366]","[370, 370]"
372,"[1682, 2522]","[1922, 2574]",372,"[1802.0, 2574]","[1802.0, 2522]","[1682, 2548.0]","[1922, 2548.0]","[381, 381]","[373, 373]","[368, 368]","[371, 371]"
373,"[1936, 2519]","[2013, 2587]",373,"[1974.5, 2587]","[1974.5, 2519]","[1936, 2553.0]","[2013, 2553.0]","[-1, 0]","[374, 374]","[-1, 0]","[372, 372]"
374,"[2025, 2519]","[2105, 2574]",374,"[2065.0, 2574]","[2065.0, 2519]","[2025, 2546.5]","[2105, 2546.5]","[-1, 0]","[375, 375]","[-1, 0]","[373, 373]"
375,"[2120, 2516]","[2156, 2574]",375,"[2138.0, 2574]","[2138.0, 2516]","[2120, 2545.0]","[2156, 2545.0]","[-1, 0]","[376, 376]","[382, 382]","[374, 374]"
376,"[2170, 2519]","[2274, 2574]",376,"[2222.0, 2574]","[2222.0, 2519]","[2170, 2546.5]","[2274, 2546.5]","[-1, 0]","[-1, 0]","[383, 383]","[375, 375]"
377,"[1387, 2615]","[1479, 2666]",377,"[1433.0, 2666]","[1433.0, 2615]","[1387, 2640.5]","[1479, 2640.5]","[-1, 0]","[378, 378]","[370, 370]","[-1, 0]"
378,"[1489, 2604]","[1595, 2673]",378,"[1542.0, 2673]","[1542.0, 2604]","[1489, 2638.5]","[1595, 2638.5]","[-1, 0]","[379, 379]","[-1, 0]","[377, 377]"
379,"[1605, 2611]","[1670, 2666]",379,"[1637.5, 2666]","[1637.5, 2611]","[1605, 2638.5]","[1670, 2638.5]","[-1, 0]","[380, 380]","[-1, 0]","[378, 378]"
380,"[1685, 2618]","[1805, 2659]",380,"[1745.0, 2659]","[1745.0, 2618]","[1685, 2638.5]","[1805, 2638.5]","[-1, 0]","[381, 381]","[-1, 0]","[379, 379]"
381,"[1820, 2601]","[1854, 2669]",381,"[1837.0, 2669]","[1837.0, 2601]","[1820, 2635.0]","[1854, 2635.0]","[-1, 0]","[-1, 0]","[372, 372]","[380, 380]"
382,"[2093, 2434]","[2175, 2512]",382,"[2134.0, 2512]","[2134.0, 2434]","[2093, 2473.0]","[2175, 2473.0]","[375, 375]","[383, 383]","[363, 363]","[-1, 0]"
383,"[2183, 2434]","[2272, 2505]",383,"[2227.5, 2505]","[2227.5, 2434]","[2183, 2469.5]","[2272, 2469.5]","[376, 376]","[-1, 0]","[364, 364]","[382, 382]"
384,"[408, 2618]","[517, 2673]",384,"[462.5, 2673]","[462.5, 2618]","[408, 2645.5]","[517, 2645.5]","[-1, 0]","[385, 385]","[-1, 0]","[-1, 0]"
385,"[563, 2611]","[715, 2676]",385,"[639.0, 2676]","[639.0, 2611]","[563, 2643.5]","[715, 2643.5]","[391, 391]","[386, 386]","[-1, 0]","[384, 384]"
386,"[759, 2618]","[945, 2669]",386,"[852.0, 2669]","[852.0, 2618]","[759, 2643.5]","[945, 2643.5]","[392, 392]","[-1, 0]","[-1, 0]","[385, 385]"
387,"[993, 2611]","[1042, 2673]",387,"[1017.5, 2673]","[1017.5, 2611]","[993, 2642.0]","[1042, 2642.0]","[-1, 0]","[388, 388]","[-1, 0]","[-1, 0]"
388,"[1068, 2628]","[1189, 2669]",388,"[1128.5, 2669]","[1128.5, 2628]","[1068, 2648.5]","[1189, 2648.5]","[-1, 0]","[-1, 0]","[-1, 0]","[387, 387]"
389,"[305, 2693]","[454, 2769]",389,"[379.5, 2769]","[379.5, 2693]","[305, 2731.0]","[454, 2731.0]","[435, 435]","[390, 390]","[-1, 0]","[-1, 0]"
390,"[474, 2697]","[628, 2762]",390,"[551.0, 2762]","[551.0, 2697]","[474, 2729.5]","[628, 2729.5]","[437, 437]","[391, 391]","[-1, 0]","[389, 389]"
391,"[648, 2697]","[713, 2755]",391,"[680.5, 2755]","[680.5, 2697]","[648, 2726.0]","[713, 2726.0]","[438, 438]","[392, 392]","[385, 385]","[390, 390]"
392,"[759, 2704]","[904, 2755]",392,"[831.5, 2755]","[831.5, 2704]","[759, 2729.5]","[904, 2729.5]","[-1, 0]","[393, 393]","[386, 386]","[391, 391]"
393,"[926, 2710]","[989, 2755]",393,"[957.5, 2755]","[957.5, 2710]","[926, 2732.5]","[989, 2732.5]","[443, 443]","[394, 394]","[-1, 0]","[392, 392]"
394,"[1010, 2710]","[1090, 2765]",394,"[1050.0, 2765]","[1050.0, 2710]","[1010, 2737.5]","[1090, 2737.5]","[-1, 0]","[395, 395]","[-1, 0]","[393, 393]"
395,"[1112, 2710]","[1194, 2772]",395,"[1153.0, 2772]","[1153.0, 2710]","[1112, 2741.0]","[1194, 2741.0]","[444, 444]","[-1, 0]","[-1, 0]","[394, 394]"
396,"[305, 2868]","[454, 2919]",396,"[379.5, 2919]","[379.5, 2868]","[305, 2893.5]","[454, 2893.5]","[-1, 0]","[397, 397]","[435, 435]","[-1, 0]"
397,"[464, 2857]","[524, 2919]",397,"[494.0, 2919]","[494.0, 2857]","[464, 2888.0]","[524, 2888.0]","[440, 440]","[398, 398]","[436, 436]","[396, 396]"
398,"[534, 2861]","[665, 2926]",398,"[599.5, 2926]","[599.5, 2861]","[534, 2893.5]","[665, 2893.5]","[-1, 0]","[399, 399]","[437, 437]","[397, 397]"
399,"[682, 2857]","[742, 2919]",399,"[712.0, 2919]","[712.0, 2857]","[682, 2888.0]","[742, 2888.0]","[441, 441]","[400, 400]","[438, 438]","[398, 398]"
400,"[749, 2871]","[815, 2926]",400,"[782.0, 2926]","[782.0, 2871]","[749, 2898.5]","[815, 2898.5]","[442, 442]","[401, 401]","[-1, 0]","[399, 399]"
401,"[839, 2864]","[945, 2919]",401,"[892.0, 2919]","[892.0, 2864]","[839, 2891.5]","[945, 2891.5]","[-1, 0]","[402, 402]","[-1, 0]","[400, 400]"
402,"[957, 2861]","[1119, 2912]",402,"[1038.0, 2912]","[1038.0, 2861]","[957, 2886.5]","[1119, 2886.5]","[446, 446]","[403, 403]","[-1, 0]","[401, 401]"
403,"[1131, 2857]","[1192, 2916]",403,"[1161.5, 2916]","[1161.5, 2857]","[1131, 2886.5]","[1192, 2886.5]","[448, 448]","[-1, 0]","[444, 444]","[402, 402]"
404,"[305, 3028]","[452, 3080]",404,"[378.5, 3080]","[378.5, 3028]","[305, 3054.0]","[452, 3054.0]","[411, 411]","[405, 405]","[439, 439]","[-1, 0]"
405,"[481, 3021]","[529, 3086]",405,"[505.0, 3086]","[505.0, 3021]","[481, 3053.5]","[529, 3053.5]","[413, 413]","[406, 406]","[440, 440]","[404, 404]"
406,"[556, 3021]","[616, 3083]",406,"[586.0, 3083]","[586.0, 3021]","[556, 3052.0]","[616, 3052.0]","[-1, 0]","[407, 407]","[-1, 0]","[405, 405]"
407,"[643, 3021]","[778, 3083]",407,"[710.5, 3083]","[710.5, 3021]","[643, 3052.0]","[778, 3052.0]","[-1, 0]","[408, 408]","[441, 441]","[406, 406]"
408,"[807, 3021]","[989, 3083]",408,"[898.0, 3083]","[898.0, 3021]","[807, 3052.0]","[989, 3052.0]","[416, 416]","[409, 409]","[-1, 0]","[407, 407]"
409,"[1018, 3018]","[1121, 3086]",409,"[1069.5, 3086]","[1069.5, 3018]","[1018, 3052.0]","[1121, 3052.0]","[417, 417]","[410, 410]","[446, 446]","[408, 408]"
410,"[1148, 3018]","[1192, 3083]",410,"[1170.0, 3083]","[1170.0, 3018]","[1148, 3050.5]","[1192, 3050.5]","[418, 418]","[-1, 0]","[448, 448]","[409, 409]"
411,"[302, 3107]","[416, 3175]",411,"[359.0, 3175]","[359.0, 3107]","[302, 3141.0]","[416, 3141.0]","[419, 419]","[412, 412]","[404, 404]","[-1, 0]"
412,"[425, 3104]","[471, 3179]",412,"[448.0, 3179]","[448.0, 3104]","[425, 3141.5]","[471, 3141.5]","[420, 420]","[413, 413]","[-1, 0]","[411, 411]"
413,"[488, 3117]","[578, 3168]",413,"[533.0, 3168]","[533.0, 3117]","[488, 3142.5]","[578, 3142.5]","[421, 421]","[414, 414]","[405, 405]","[412, 412]"
414,"[595, 3107]","[730, 3168]",414,"[662.5, 3168]","[662.5, 3107]","[595, 3137.5]","[730, 3137.5]","[422, 422]","[415, 415]","[-1, 0]","[413, 413]"
415,"[744, 3114]","[894, 3165]",415,"[819.0, 3165]","[819.0, 3114]","[744, 3139.5]","[894, 3139.5]","[424, 424]","[416, 416]","[-1, 0]","[414, 414]"
416,"[909, 3104]","[967, 3165]",416,"[938.0, 3165]","[938.0, 3104]","[909, 3134.5]","[967, 3134.5]","[425, 425]","[417, 417]","[408, 408]","[415, 415]"
417,"[981, 3104]","[1117, 3182]",417,"[1049.0, 3182]","[1049.0, 3104]","[981, 3143.0]","[1117, 3143.0]","[-1, 0]","[418, 418]","[409, 409]","[416, 416]"
418,"[1131, 3100]","[1192, 3162]",418,"[1161.5, 3162]","[1161.5, 3100]","[1131, 3131.0]","[1192, 3131.0]","[491, 491]","[-1, 0]","[410, 410]","[417, 417]"
419,"[297, 3189]","[372, 3264]",419,"[334.5, 3264]","[334.5, 3189]","[297, 3226.5]","[372, 3226.5]","[426, 426]","[420, 420]","[411, 411]","[-1, 0]"
420,"[377, 3182]","[493, 3264]",420,"[435.0, 3264]","[435.0, 3182]","[377, 3223.0]","[493, 3223.0]","[427, 427]","[421, 421]","[412, 412]","[419, 419]"
421,"[498, 3186]","[546, 3250]",421,"[522.0, 3250]","[522.0, 3186]","[498, 3218.0]","[546, 3218.0]","[428, 428]","[422, 422]","[413, 413]","[420, 420]"
422,"[556, 3189]","[708, 3250]",422,"[632.0, 3250]","[632.0, 3189]","[556, 3219.5]","[708, 3219.5]","[429, 429]","[423, 423]","[414, 414]","[421, 421]"
423,"[720, 3186]","[781, 3247]",423,"[750.5, 3247]","[750.5, 3186]","[720, 3216.5]","[781, 3216.5]","[430, 430]","[424, 424]","[-1, 0]","[422, 422]"
424,"[793, 3186]","[902, 3250]",424,"[847.5, 3250]","[847.5, 3186]","[793, 3218.0]","[902, 3218.0]","[431, 431]","[425, 425]","[415, 415]","[423, 423]"
425,"[911, 3186]","[984, 3244]",425,"[947.5, 3244]","[947.5, 3186]","[911, 3215.0]","[984, 3215.0]","[-1, 0]","[-1, 0]","[416, 416]","[424, 424]"
426,"[297, 3264]","[433, 3339]",426,"[365.0, 3339]","[365.0, 3264]","[297, 3301.5]","[433, 3301.5]","[-1, 0]","[427, 427]","[419, 419]","[-1, 0]"
427,"[442, 3268]","[486, 3333]",427,"[464.0, 3333]","[464.0, 3268]","[442, 3300.5]","[486, 3300.5]","[-1, 0]","[428, 428]","[420, 420]","[426, 426]"
428,"[498, 3271]","[580, 3350]",428,"[539.0, 3350]","[539.0, 3271]","[498, 3310.5]","[580, 3310.5]","[-1, 0]","[429, 429]","[421, 421]","[427, 427]"
429,"[592, 3274]","[684, 3329]",429,"[638.0, 3329]","[638.0, 3274]","[592, 3301.5]","[684, 3301.5]","[-1, 0]","[430, 430]","[422, 422]","[428, 428]"
430,"[703, 3281]","[798, 3322]",430,"[750.5, 3322]","[750.5, 3281]","[703, 3301.5]","[798, 3301.5]","[-1, 0]","[431, 431]","[423, 423]","[429, 429]"
431,"[824, 3268]","[943, 3333]",431,"[883.5, 3333]","[883.5, 3268]","[824, 3300.5]","[943, 3300.5]","[-1, 0]","[432, 432]","[424, 424]","[430, 430]"
432,"[955, 3264]","[1054, 3329]",432,"[1004.5, 3329]","[1004.5, 3264]","[955, 3296.5]","[1054, 3296.5]","[-1, 0]","[433, 433]","[-1, 0]","[431, 431]"
433,"[1066, 3264]","[1134, 3329]",433,"[1100.0, 3329]","[1100.0, 3264]","[1066, 3296.5]","[1134, 3296.5]","[-1, 0]","[434, 434]","[491, 491]","[432, 432]"
434,"[1143, 3264]","[1189, 3336]",434,"[1166.0, 3336]","[1166.0, 3264]","[1143, 3300.0]","[1189, 3300.0]","[-1, 0]","[-1, 0]","[491, 491]","[433, 433]"
435,"[305, 2782]","[413, 2837]",435,"[359.0, 2837]","[359.0, 2782]","[305, 2809.5]","[413, 2809.5]","[396, 396]","[436, 436]","[389, 389]","[-1, 0]"
436,"[445, 2775]","[532, 2847]",436,"[488.5, 2847]","[488.5, 2775]","[445, 2811.0]","[532, 2811.0]","[397, 397]","[437, 437]","[-1, 0]","[435, 435]"
437,"[566, 2775]","[599, 2837]",437,"[582.5, 2837]","[582.5, 2775]","[566, 2806.0]","[599, 2806.0]","[398, 398]","[438, 438]","[390, 390]","[436, 436]"
438,"[631, 2772]","[764, 2847]",438,"[697.5, 2847]","[697.5, 2772]","[631, 2809.5]","[764, 2809.5]","[399, 399]","[-1, 0]","[391, 391]","[437, 437]"
439,"[300, 2943]","[375, 3011]",439,"[337.5, 3011]","[337.5, 2943]","[300, 2977.0]","[375, 2977.0]","[404, 404]","[440, 440]","[-1, 0]","[-1, 0]"
440,"[396, 2943]","[595, 2994]",440,"[495.5, 2994]","[495.5, 2943]","[396, 2968.5]","[595, 2968.5]","[405, 405]","[441, 441]","[397, 397]","[439, 439]"
441,"[619, 2957]","[781, 3008]",441,"[700.0, 3008]","[700.0, 2957]","[619, 2982.5]","[781, 2982.5]","[407, 407]","[442, 442]","[399, 399]","[440, 440]"
442,"[802, 2939]","[839, 2998]",442,"[820.5, 2998]","[820.5, 2939]","[802, 2968.5]","[839, 2968.5]","[-1, 0]","[-1, 0]","[400, 400]","[441, 441]"
