Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
305,"[2325, 1083]","[2386, 1142]",305,"[2355.5, 1142]","[2355.5, 1083]","[2325, 1112.5]","[2386, 1112.5]","[-1, 0]","[-1, 0]","[283, 283]","[304, 304]"
306,"[210, 1148]","[389, 1189]",306,"[299.5, 1189]","[299.5, 1148]","[210, 1168.5]","[389, 1168.5]","[-1, 0]","[307, 307]","[-1, 0]","[-1, 0]"
307,"[396, 1145]","[488, 1196]",307,"[442.0, 1196]","[442.0, 1145]","[396, 1170.5]","[488, 1170.5]","[550, 550]","[308, 308]","[-1, 0]","[306, 306]"
308,"[498, 1138]","[575, 1196]",308,"[536.5, 1196]","[536.5, 1138]","[498, 1167.0]","[575, 1167.0]","[-1, 0]","[309, 309]","[-1, 0]","[307, 307]"
309,"[575, 1138]","[684, 1203]",309,"[629.5, 1203]","[629.5, 1138]","[575, 1170.5]","[684, 1170.5]","[564, 564]","[310, 310]","[287, 287]","[308, 308]"
310,"[691, 1142]","[728, 1189]",310,"[709.5, 1189]","[709.5, 1142]","[691, 1165.5]","[728, 1165.5]","[552, 552]","[311, 311]","[288, 288]","[309, 309]"
311,"[732, 1145]","[795, 1189]",311,"[763.5, 1189]","[763.5, 1145]","[732, 1167.0]","[795, 1167.0]","[552, 552]","[312, 312]","[-1, 0]","[310, 310]"
312,"[800, 1155]","[824, 1186]",312,"[812.0, 1186]","[812.0, 1155]","[800, 1170.5]","[824, 1170.5]","[-1, 0]","[313, 313]","[289, 289]","[311, 311]"
313,"[831, 1145]","[906, 1200]",313,"[868.5, 1200]","[868.5, 1145]","[831, 1172.5]","[906, 1172.5]","[553, 553]","[-1, 0]","[-1, 0]","[312, 312]"
314,"[955, 1138]","[1063, 1189]",314,"[1009.0, 1189]","[1009.0, 1138]","[955, 1163.5]","[1063, 1163.5]","[-1, 0]","[315, 315]","[290, 290]","[-1, 0]"
315,"[1066, 1142]","[1170, 1193]",315,"[1118.0, 1193]","[1118.0, 1142]","[1066, 1167.5]","[1170, 1167.5]","[-1, 0]","[316, 316]","[291, 291]","[314, 314]"
316,"[1172, 1142]","[1250, 1193]",316,"[1211.0, 1193]","[1211.0, 1142]","[1172, 1167.5]","[1250, 1167.5]","[-1, 0]","[317, 317]","[-1, 0]","[315, 315]"
317,"[1247, 1138]","[1523, 1213]",317,"[1385.0, 1213]","[1385.0, 1138]","[1247, 1175.5]","[1523, 1175.5]","[556, 556]","[318, 318]","[294, 294]","[316, 316]"
318,"[1528, 1135]","[1578, 1200]",318,"[1553.0, 1200]","[1553.0, 1135]","[1528, 1167.5]","[1578, 1167.5]","[-1, 0]","[547, 547]","[548, 548]","[317, 317]"
319,"[1576, 1135]","[1644, 1210]",319,"[1610.0, 1210]","[1610.0, 1135]","[1576, 1172.5]","[1644, 1172.5]","[573, 573]","[-1, 0]","[547, 547]","[318, 318]"
320,"[1697, 1142]","[1767, 1196]",320,"[1732.0, 1196]","[1732.0, 1142]","[1697, 1169.0]","[1767, 1169.0]","[-1, 0]","[321, 321]","[-1, 0]","[-1, 0]"
321,"[1762, 1142]","[2050, 1189]",321,"[1906.0, 1189]","[1906.0, 1142]","[1762, 1165.5]","[2050, 1165.5]","[557, 557]","[322, 322]","[299, 299]","[320, 320]"
322,"[2047, 1145]","[2093, 1189]",322,"[2070.0, 1189]","[2070.0, 1145]","[2047, 1167.0]","[2093, 1167.0]","[-1, 0]","[323, 323]","[302, 302]","[321, 321]"
323,"[2093, 1142]","[2253, 1193]",323,"[2173.0, 1193]","[2173.0, 1142]","[2093, 1167.5]","[2253, 1167.5]","[558, 558]","[324, 324]","[303, 303]","[322, 322]"
324,"[2253, 1138]","[2386, 1203]",324,"[2319.5, 1203]","[2319.5, 1138]","[2253, 1170.5]","[2386, 1170.5]","[560, 560]","[-1, 0]","[-1, 0]","[323, 323]"
325,"[208, 1302]","[522, 1354]",325,"[365.0, 1354]","[365.0, 1302]","[208, 1328.0]","[522, 1328.0]","[-1, 0]","[326, 326]","[-1, 0]","[-1, 0]"
326,"[534, 1292]","[611, 1350]",326,"[572.5, 1350]","[572.5, 1292]","[534, 1321.0]","[611, 1321.0]","[-1, 0]","[327, 327]","[-1, 0]","[325, 325]"
327,"[614, 1285]","[662, 1347]",327,"[638.0, 1347]","[638.0, 1285]","[614, 1316.0]","[662, 1316.0]","[-1, 0]","[328, 328]","[-1, 0]","[326, 326]"
328,"[667, 1295]","[805, 1347]",328,"[736.0, 1347]","[736.0, 1295]","[667, 1321.0]","[805, 1321.0]","[-1, 0]","[329, 329]","[565, 565]","[327, 327]"
329,"[815, 1289]","[902, 1343]",329,"[858.5, 1343]","[858.5, 1289]","[815, 1316.0]","[902, 1316.0]","[-1, 0]","[-1, 0]","[567, 567]","[328, 328]"
330,"[950, 1292]","[1066, 1357]",330,"[1008.0, 1357]","[1008.0, 1292]","[950, 1324.5]","[1066, 1324.5]","[596, 596]","[331, 331]","[-1, 0]","[-1, 0]"
331,"[1071, 1292]","[1119, 1357]",331,"[1095.0, 1357]","[1095.0, 1292]","[1071, 1324.5]","[1119, 1324.5]","[-1, 0]","[332, 332]","[-1, 0]","[330, 330]"
332,"[1129, 1302]","[1283, 1343]",332,"[1206.0, 1343]","[1206.0, 1302]","[1129, 1322.5]","[1283, 1322.5]","[-1, 0]","[333, 333]","[569, 569]","[331, 331]"
333,"[1296, 1292]","[1438, 1354]",333,"[1367.0, 1354]","[1367.0, 1292]","[1296, 1323.0]","[1438, 1323.0]","[600, 600]","[334, 334]","[-1, 0]","[332, 332]"
334,"[1445, 1289]","[1508, 1364]",334,"[1476.5, 1364]","[1476.5, 1289]","[1445, 1326.5]","[1508, 1326.5]","[601, 601]","[335, 335]","[-1, 0]","[333, 333]"
335,"[1511, 1295]","[1651, 1357]",335,"[1581.0, 1357]","[1581.0, 1295]","[1511, 1326.0]","[1651, 1326.0]","[602, 602]","[-1, 0]","[573, 573]","[334, 334]"
336,"[1694, 1292]","[1808, 1347]",336,"[1751.0, 1347]","[1751.0, 1292]","[1694, 1319.5]","[1808, 1319.5]","[603, 603]","[337, 337]","[574, 574]","[-1, 0]"
337,"[1808, 1295]","[1897, 1347]",337,"[1852.5, 1347]","[1852.5, 1295]","[1808, 1321.0]","[1897, 1321.0]","[-1, 0]","[338, 338]","[-1, 0]","[336, 336]"
338,"[1897, 1295]","[1982, 1347]",338,"[1939.5, 1347]","[1939.5, 1295]","[1897, 1321.0]","[1982, 1321.0]","[-1, 0]","[339, 339]","[-1, 0]","[337, 337]"
339,"[1987, 1299]","[2045, 1343]",339,"[2016.0, 1343]","[2016.0, 1299]","[1987, 1321.0]","[2045, 1321.0]","[606, 606]","[340, 340]","[576, 576]","[338, 338]"
340,"[2052, 1295]","[2144, 1350]",340,"[2098.0, 1350]","[2098.0, 1295]","[2052, 1322.5]","[2144, 1322.5]","[607, 607]","[341, 341]","[577, 577]","[339, 339]"
341,"[2149, 1292]","[2255, 1343]",341,"[2202.0, 1343]","[2202.0, 1292]","[2149, 1317.5]","[2255, 1317.5]","[608, 608]","[342, 342]","[578, 578]","[340, 340]"
342,"[2257, 1295]","[2378, 1347]",342,"[2317.5, 1347]","[2317.5, 1295]","[2257, 1321.0]","[2378, 1321.0]","[609, 609]","[-1, 0]","[579, 579]","[341, 341]"
343,"[244, 1463]","[266, 1497]",343,"[255.0, 1497]","[255.0, 1463]","[244, 1480.0]","[266, 1480.0]","[-1, 0]","[344, 344]","[-1, 0]","[-1, 0]"
344,"[276, 1459]","[350, 1500]",344,"[313.0, 1500]","[313.0, 1459]","[276, 1479.5]","[350, 1479.5]","[364, 364]","[345, 345]","[-1, 0]","[343, 343]"
345,"[365, 1459]","[508, 1497]",345,"[436.5, 1497]","[436.5, 1459]","[365, 1478.0]","[508, 1478.0]","[-1, 0]","[346, 346]","[-1, 0]","[344, 344]"
346,"[524, 1456]","[718, 1504]",346,"[621.0, 1504]","[621.0, 1456]","[524, 1480.0]","[718, 1480.0]","[-1, 0]","[347, 347]","[-1, 0]","[345, 345]"
347,"[725, 1456]","[761, 1504]",347,"[743.0, 1504]","[743.0, 1456]","[725, 1480.0]","[761, 1480.0]","[-1, 0]","[348, 348]","[-1, 0]","[346, 346]"
348,"[769, 1453]","[829, 1507]",348,"[799.0, 1507]","[799.0, 1453]","[769, 1480.0]","[829, 1480.0]","[368, 368]","[349, 349]","[-1, 0]","[347, 347]"
349,"[834, 1459]","[899, 1504]",349,"[866.5, 1504]","[866.5, 1459]","[834, 1481.5]","[899, 1481.5]","[-1, 0]","[-1, 0]","[-1, 0]","[348, 348]"
350,"[950, 1442]","[1027, 1511]",350,"[988.5, 1511]","[988.5, 1442]","[950, 1476.5]","[1027, 1476.5]","[369, 369]","[351, 351]","[596, 596]","[-1, 0]"
351,"[1027, 1453]","[1117, 1504]",351,"[1072.0, 1504]","[1072.0, 1453]","[1027, 1478.5]","[1117, 1478.5]","[-1, 0]","[352, 352]","[581, 581]","[350, 350]"
352,"[1124, 1456]","[1242, 1497]",352,"[1183.0, 1497]","[1183.0, 1456]","[1124, 1476.5]","[1242, 1476.5]","[-1, 0]","[353, 353]","[582, 582]","[351, 351]"
353,"[1250, 1449]","[1327, 1500]",353,"[1288.5, 1500]","[1288.5, 1449]","[1250, 1474.5]","[1327, 1474.5]","[-1, 0]","[354, 354]","[583, 583]","[352, 352]"
354,"[1332, 1453]","[1380, 1497]",354,"[1356.0, 1497]","[1356.0, 1453]","[1332, 1475.0]","[1380, 1475.0]","[371, 371]","[355, 355]","[-1, 0]","[353, 353]"
355,"[1387, 1453]","[1586, 1504]",355,"[1486.5, 1504]","[1486.5, 1453]","[1387, 1478.5]","[1586, 1478.5]","[-1, 0]","[356, 356]","[-1, 0]","[354, 354]"
356,"[1595, 1453]","[1641, 1497]",356,"[1618.0, 1497]","[1618.0, 1453]","[1595, 1475.0]","[1641, 1475.0]","[-1, 0]","[-1, 0]","[-1, 0]","[355, 355]"
357,"[1694, 1449]","[1813, 1500]",357,"[1753.5, 1500]","[1753.5, 1449]","[1694, 1474.5]","[1813, 1474.5]","[373, 373]","[358, 358]","[587, 587]","[-1, 0]"
358,"[1818, 1446]","[1914, 1511]",358,"[1866.0, 1511]","[1866.0, 1446]","[1818, 1478.5]","[1914, 1478.5]","[374, 374]","[359, 359]","[588, 588]","[357, 357]"
359,"[1914, 1446]","[2062, 1521]",359,"[1988.0, 1521]","[1988.0, 1446]","[1914, 1483.5]","[2062, 1483.5]","[626, 626]","[360, 360]","[589, 589]","[358, 358]"
360,"[2062, 1453]","[2183, 1504]",360,"[2122.5, 1504]","[2122.5, 1453]","[2062, 1478.5]","[2183, 1478.5]","[-1, 0]","[361, 361]","[591, 591]","[359, 359]"
361,"[2187, 1456]","[2226, 1500]",361,"[2206.5, 1500]","[2206.5, 1456]","[2187, 1478.0]","[2226, 1478.0]","[-1, 0]","[362, 362]","[592, 592]","[360, 360]"
362,"[2233, 1449]","[2301, 1507]",362,"[2267.0, 1507]","[2267.0, 1449]","[2233, 1478.0]","[2301, 1478.0]","[-1, 0]","[363, 363]","[-1, 0]","[361, 361]"
363,"[2306, 1453]","[2378, 1494]",363,"[2342.0, 1494]","[2342.0, 1453]","[2306, 1473.5]","[2378, 1473.5]","[-1, 0]","[-1, 0]","[-1, 0]","[362, 362]"
364,"[242, 1497]","[343, 1552]",364,"[292.5, 1552]","[292.5, 1497]","[242, 1524.5]","[343, 1524.5]","[610, 610]","[365, 365]","[344, 344]","[-1, 0]"
365,"[353, 1500]","[428, 1555]",365,"[390.5, 1555]","[390.5, 1500]","[353, 1527.5]","[428, 1527.5]","[-1, 0]","[366, 366]","[-1, 0]","[364, 364]"
366,"[435, 1507]","[582, 1559]",366,"[508.5, 1559]","[508.5, 1507]","[435, 1533.0]","[582, 1533.0]","[612, 612]","[367, 367]","[-1, 0]","[365, 365]"
367,"[592, 1500]","[728, 1562]",367,"[660.0, 1562]","[660.0, 1500]","[592, 1531.0]","[728, 1531.0]","[613, 613]","[368, 368]","[-1, 0]","[366, 366]"
368,"[732, 1500]","[902, 1565]",368,"[817.0, 1565]","[817.0, 1500]","[732, 1532.5]","[902, 1532.5]","[-1, 0]","[-1, 0]","[348, 348]","[367, 367]"
369,"[950, 1494]","[1066, 1562]",369,"[1008.0, 1562]","[1008.0, 1494]","[950, 1528.0]","[1066, 1528.0]","[616, 616]","[370, 370]","[350, 350]","[-1, 0]"
370,"[1078, 1507]","[1221, 1559]",370,"[1149.5, 1559]","[1149.5, 1507]","[1078, 1533.0]","[1221, 1533.0]","[617, 617]","[371, 371]","[-1, 0]","[369, 369]"
371,"[1238, 1504]","[1424, 1555]",371,"[1331.0, 1555]","[1331.0, 1504]","[1238, 1529.5]","[1424, 1529.5]","[-1, 0]","[372, 372]","[354, 354]","[370, 370]"
372,"[1441, 1507]","[1646, 1559]",372,"[1543.5, 1559]","[1543.5, 1507]","[1441, 1533.0]","[1646, 1533.0]","[622, 622]","[-1, 0]","[-1, 0]","[371, 371]"
373,"[1694, 1504]","[1810, 1559]",373,"[1752.0, 1559]","[1752.0, 1504]","[1694, 1531.5]","[1810, 1531.5]","[624, 624]","[374, 374]","[357, 357]","[-1, 0]"
374,"[1815, 1504]","[1864, 1552]",374,"[1839.5, 1552]","[1839.5, 1504]","[1815, 1528.0]","[1864, 1528.0]","[-1, 0]","[375, 375]","[358, 358]","[373, 373]"
375,"[1859, 1494]","[1965, 1562]",375,"[1912.0, 1562]","[1912.0, 1494]","[1859, 1528.0]","[1965, 1528.0]","[625, 625]","[377, 377]","[-1, 0]","[374, 374]"
376,"[1972, 1514]","[1999, 1548]",376,"[1985.5, 1548]","[1985.5, 1514]","[1972, 1531.0]","[1999, 1531.0]","[626, 626]","[377, 377]","[359, 359]","[375, 375]"
377,"[1992, 1504]","[2323, 1555]",377,"[2157.5, 1555]","[2157.5, 1504]","[1992, 1529.5]","[2323, 1529.5]","[628, 628]","[-1, 0]","[-1, 0]","[376, 376]"
378,"[244, 1606]","[450, 1658]",378,"[347.0, 1658]","[347.0, 1606]","[244, 1632.0]","[450, 1632.0]","[394, 394]","[379, 379]","[611, 611]","[-1, 0]"
379,"[457, 1606]","[532, 1661]",379,"[494.5, 1661]","[494.5, 1606]","[457, 1633.5]","[532, 1633.5]","[-1, 0]","[380, 380]","[612, 612]","[378, 378]"
380,"[539, 1603]","[621, 1658]",380,"[580.0, 1658]","[580.0, 1603]","[539, 1630.5]","[621, 1630.5]","[-1, 0]","[381, 381]","[-1, 0]","[379, 379]"
381,"[633, 1606]","[730, 1658]",381,"[681.5, 1658]","[681.5, 1606]","[633, 1632.0]","[730, 1632.0]","[396, 396]","[382, 382]","[613, 613]","[380, 380]"
382,"[737, 1606]","[899, 1658]",382,"[818.0, 1658]","[818.0, 1606]","[737, 1632.0]","[899, 1632.0]","[397, 397]","[-1, 0]","[-1, 0]","[381, 381]"
383,"[950, 1603]","[1061, 1668]",383,"[1005.5, 1668]","[1005.5, 1603]","[950, 1635.5]","[1061, 1635.5]","[398, 398]","[384, 384]","[616, 616]","[-1, 0]"
384,"[1073, 1606]","[1281, 1668]",384,"[1177.0, 1668]","[1177.0, 1606]","[1073, 1637.0]","[1281, 1637.0]","[399, 399]","[385, 385]","[-1, 0]","[383, 383]"
385,"[1288, 1600]","[1385, 1665]",385,"[1336.5, 1665]","[1336.5, 1600]","[1288, 1632.5]","[1385, 1632.5]","[401, 401]","[386, 386]","[-1, 0]","[384, 384]"
386,"[1390, 1606]","[1532, 1668]",386,"[1461.0, 1668]","[1461.0, 1606]","[1390, 1637.0]","[1532, 1637.0]","[402, 402]","[387, 387]","[621, 621]","[385, 385]"
387,"[1540, 1606]","[1641, 1661]",387,"[1590.5, 1661]","[1590.5, 1606]","[1540, 1633.5]","[1641, 1633.5]","[404, 404]","[-1, 0]","[623, 623]","[386, 386]"
388,"[1694, 1606]","[1924, 1658]",388,"[1809.0, 1658]","[1809.0, 1606]","[1694, 1632.0]","[1924, 1632.0]","[405, 405]","[389, 389]","[624, 624]","[-1, 0]"
389,"[1929, 1603]","[1977, 1665]",389,"[1953.0, 1665]","[1953.0, 1603]","[1929, 1634.0]","[1977, 1634.0]","[406, 406]","[390, 390]","[-1, 0]","[388, 388]"
390,"[1980, 1620]","[2009, 1651]",390,"[1994.5, 1651]","[1994.5, 1620]","[1980, 1635.5]","[2009, 1635.5]","[-1, 0]","[391, 391]","[626, 626]","[389, 389]"
391,"[2021, 1606]","[2110, 1658]",391,"[2065.5, 1658]","[2065.5, 1606]","[2021, 1632.0]","[2110, 1632.0]","[-1, 0]","[392, 392]","[627, 627]","[390, 390]"
392,"[2122, 1613]","[2289, 1665]",392,"[2205.5, 1665]","[2205.5, 1613]","[2122, 1639.0]","[2289, 1639.0]","[408, 408]","[393, 393]","[-1, 0]","[391, 391]"
393,"[2303, 1617]","[2376, 1654]",393,"[2339.5, 1654]","[2339.5, 1617]","[2303, 1635.5]","[2376, 1635.5]","[409, 409]","[-1, 0]","[-1, 0]","[392, 392]"
394,"[244, 1661]","[447, 1712]",394,"[345.5, 1712]","[345.5, 1661]","[244, 1686.5]","[447, 1686.5]","[411, 411]","[395, 395]","[378, 378]","[-1, 0]"
395,"[447, 1665]","[619, 1716]",395,"[533.0, 1716]","[533.0, 1665]","[447, 1690.5]","[619, 1690.5]","[-1, 0]","[396, 396]","[-1, 0]","[394, 394]"
396,"[621, 1661]","[728, 1712]",396,"[674.5, 1712]","[674.5, 1661]","[621, 1686.5]","[728, 1686.5]","[414, 414]","[397, 397]","[381, 381]","[395, 395]"
397,"[730, 1668]","[897, 1709]",397,"[813.5, 1709]","[813.5, 1668]","[730, 1688.5]","[897, 1688.5]","[-1, 0]","[-1, 0]","[382, 382]","[396, 396]"
398,"[952, 1661]","[1051, 1712]",398,"[1001.5, 1712]","[1001.5, 1661]","[952, 1686.5]","[1051, 1686.5]","[-1, 0]","[399, 399]","[383, 383]","[-1, 0]"
399,"[1056, 1658]","[1242, 1719]",399,"[1149.0, 1719]","[1149.0, 1658]","[1056, 1688.5]","[1242, 1688.5]","[-1, 0]","[400, 400]","[384, 384]","[398, 398]"
400,"[1250, 1654]","[1300, 1716]",400,"[1275.0, 1716]","[1275.0, 1654]","[1250, 1685.0]","[1300, 1685.0]","[419, 419]","[401, 401]","[-1, 0]","[399, 399]"
401,"[1300, 1654]","[1409, 1719]",401,"[1354.5, 1719]","[1354.5, 1654]","[1300, 1686.5]","[1409, 1686.5]","[420, 420]","[402, 402]","[385, 385]","[400, 400]"
402,"[1414, 1658]","[1486, 1712]",402,"[1450.0, 1712]","[1450.0, 1658]","[1414, 1685.0]","[1486, 1685.0]","[-1, 0]","[403, 403]","[386, 386]","[401, 401]"
403,"[1491, 1658]","[1554, 1712]",403,"[1522.5, 1712]","[1522.5, 1658]","[1491, 1685.0]","[1554, 1685.0]","[421, 421]","[404, 404]","[-1, 0]","[402, 402]"
404,"[1559, 1661]","[1641, 1712]",404,"[1600.0, 1712]","[1600.0, 1661]","[1559, 1686.5]","[1641, 1686.5]","[-1, 0]","[-1, 0]","[387, 387]","[403, 403]"
405,"[1694, 1661]","[1905, 1709]",405,"[1799.5, 1709]","[1799.5, 1661]","[1694, 1685.0]","[1905, 1685.0]","[-1, 0]","[406, 406]","[388, 388]","[-1, 0]"
406,"[1914, 1668]","[1938, 1706]",406,"[1926.0, 1706]","[1926.0, 1668]","[1914, 1687.0]","[1938, 1687.0]","[-1, 0]","[407, 407]","[389, 389]","[405, 405]"
407,"[1948, 1654]","[2117, 1716]",407,"[2032.5, 1716]","[2032.5, 1654]","[1948, 1685.0]","[2117, 1685.0]","[425, 425]","[408, 408]","[-1, 0]","[406, 406]"
408,"[2127, 1654]","[2265, 1716]",408,"[2196.0, 1716]","[2196.0, 1654]","[2127, 1685.0]","[2265, 1685.0]","[-1, 0]","[409, 409]","[392, 392]","[407, 407]"
409,"[2274, 1658]","[2378, 1712]",409,"[2326.0, 1712]","[2326.0, 1658]","[2274, 1685.0]","[2378, 1685.0]","[428, 428]","[-1, 0]","[393, 393]","[408, 408]"
410,"[205, 1709]","[276, 1767]",410,"[240.5, 1767]","[240.5, 1709]","[205, 1738.0]","[276, 1738.0]","[630, 630]","[411, 411]","[-1, 0]","[-1, 0]"
411,"[278, 1712]","[396, 1764]",411,"[337.0, 1764]","[337.0, 1712]","[278, 1738.0]","[396, 1738.0]","[-1, 0]","[412, 412]","[394, 394]","[410, 410]"
412,"[399, 1709]","[563, 1771]",412,"[481.0, 1771]","[481.0, 1709]","[399, 1740.0]","[563, 1740.0]","[-1, 0]","[413, 413]","[-1, 0]","[411, 411]"
413,"[566, 1712]","[602, 1757]",413,"[584.0, 1757]","[584.0, 1712]","[566, 1734.5]","[602, 1734.5]","[-1, 0]","[414, 414]","[-1, 0]","[412, 412]"
414,"[607, 1712]","[703, 1753]",414,"[655.0, 1753]","[655.0, 1712]","[607, 1732.5]","[703, 1732.5]","[-1, 0]","[415, 415]","[396, 396]","[413, 413]"
415,"[711, 1712]","[824, 1767]",415,"[767.5, 1767]","[767.5, 1712]","[711, 1739.5]","[824, 1739.5]","[-1, 0]","[416, 416]","[-1, 0]","[414, 414]"
416,"[834, 1712]","[897, 1753]",416,"[865.5, 1753]","[865.5, 1712]","[834, 1732.5]","[897, 1732.5]","[-1, 0]","[-1, 0]","[-1, 0]","[415, 415]"
417,"[950, 1709]","[1136, 1771]",417,"[1043.0, 1771]","[1043.0, 1709]","[950, 1740.0]","[1136, 1740.0]","[-1, 0]","[418, 418]","[-1, 0]","[-1, 0]"
418,"[1141, 1712]","[1230, 1767]",418,"[1185.5, 1767]","[1185.5, 1712]","[1141, 1739.5]","[1230, 1739.5]","[634, 634]","[419, 419]","[-1, 0]","[417, 417]"
419,"[1235, 1712]","[1274, 1764]",419,"[1254.5, 1764]","[1254.5, 1712]","[1235, 1738.0]","[1274, 1738.0]","[-1, 0]","[420, 420]","[400, 400]","[418, 418]"
420,"[1281, 1712]","[1399, 1767]",420,"[1340.0, 1767]","[1340.0, 1712]","[1281, 1739.5]","[1399, 1739.5]","[635, 635]","[421, 421]","[401, 401]","[419, 419]"
421,"[1409, 1712]","[1648, 1764]",421,"[1528.5, 1764]","[1528.5, 1712]","[1409, 1738.0]","[1648, 1738.0]","[-1, 0]","[-1, 0]","[403, 403]","[420, 420]"
422,"[1694, 1709]","[1757, 1764]",422,"[1725.5, 1764]","[1725.5, 1709]","[1694, 1736.5]","[1757, 1736.5]","[-1, 0]","[423, 423]","[-1, 0]","[-1, 0]"
423,"[1762, 1709]","[1924, 1771]",423,"[1843.0, 1771]","[1843.0, 1709]","[1762, 1740.0]","[1924, 1740.0]","[-1, 0]","[424, 424]","[-1, 0]","[422, 422]"
424,"[1931, 1712]","[2011, 1767]",424,"[1971.0, 1767]","[1971.0, 1712]","[1931, 1739.5]","[2011, 1739.5]","[640, 640]","[425, 425]","[-1, 0]","[423, 423]"
425,"[2016, 1709]","[2105, 1764]",425,"[2060.5, 1764]","[2060.5, 1709]","[2016, 1736.5]","[2105, 1736.5]","[-1, 0]","[426, 426]","[407, 407]","[424, 424]"
426,"[2108, 1709]","[2175, 1781]",426,"[2141.5, 1781]","[2141.5, 1709]","[2108, 1745.0]","[2175, 1745.0]","[-1, 0]","[427, 427]","[-1, 0]","[425, 425]"
427,"[2175, 1712]","[2294, 1777]",427,"[2234.5, 1777]","[2234.5, 1712]","[2175, 1744.5]","[2294, 1744.5]","[-1, 0]","[428, 428]","[-1, 0]","[426, 426]"
428,"[2308, 1719]","[2376, 1760]",428,"[2342.0, 1760]","[2342.0, 1719]","[2308, 1739.5]","[2376, 1739.5]","[-1, 0]","[-1, 0]","[409, 409]","[427, 427]"
429,"[256, 1815]","[314, 1870]",429,"[285.0, 1870]","[285.0, 1815]","[256, 1842.5]","[314, 1842.5]","[694, 694]","[430, 430]","[630, 630]","[-1, 0]"
430,"[324, 1815]","[551, 1866]",430,"[437.5, 1866]","[437.5, 1815]","[324, 1840.5]","[551, 1840.5]","[696, 696]","[431, 431]","[-1, 0]","[429, 429]"
431,"[566, 1815]","[657, 1870]",431,"[611.5, 1870]","[611.5, 1815]","[566, 1842.5]","[657, 1842.5]","[-1, 0]","[432, 432]","[-1, 0]","[430, 430]"
432,"[667, 1822]","[744, 1873]",432,"[705.5, 1873]","[705.5, 1822]","[667, 1847.5]","[744, 1847.5]","[699, 699]","[433, 433]","[-1, 0]","[431, 431]"
433,"[754, 1815]","[848, 1870]",433,"[801.0, 1870]","[801.0, 1815]","[754, 1842.5]","[848, 1842.5]","[-1, 0]","[434, 434]","[-1, 0]","[432, 432]"
434,"[860, 1818]","[902, 1866]",434,"[881.0, 1866]","[881.0, 1818]","[860, 1842.0]","[902, 1842.0]","[-1, 0]","[-1, 0]","[-1, 0]","[433, 433]"
435,"[950, 1805]","[1066, 1883]",435,"[1008.0, 1883]","[1008.0, 1805]","[950, 1844.0]","[1066, 1844.0]","[701, 701]","[436, 436]","[632, 632]","[-1, 0]"
436,"[1063, 1815]","[1199, 1876]",436,"[1131.0, 1876]","[1131.0, 1815]","[1063, 1845.5]","[1199, 1845.5]","[-1, 0]","[437, 437]","[633, 633]","[435, 435]"
437,"[1196, 1818]","[1240, 1863]",437,"[1218.0, 1863]","[1218.0, 1818]","[1196, 1840.5]","[1240, 1840.5]","[-1, 0]","[438, 438]","[634, 634]","[436, 436]"
438,"[1242, 1822]","[1332, 1859]",438,"[1287.0, 1859]","[1287.0, 1822]","[1242, 1840.5]","[1332, 1840.5]","[-1, 0]","[439, 439]","[635, 635]","[437, 437]"
439,"[1341, 1812]","[1433, 1863]",439,"[1387.0, 1863]","[1387.0, 1812]","[1341, 1837.5]","[1433, 1837.5]","[-1, 0]","[440, 440]","[-1, 0]","[438, 438]"
440,"[1438, 1815]","[1566, 1856]",440,"[1502.0, 1856]","[1502.0, 1815]","[1438, 1835.5]","[1566, 1835.5]","[-1, 0]","[441, 441]","[-1, 0]","[439, 439]"
441,"[1571, 1815]","[1641, 1863]",441,"[1606.0, 1863]","[1606.0, 1815]","[1571, 1839.0]","[1641, 1839.0]","[-1, 0]","[-1, 0]","[637, 637]","[440, 440]"
442,"[1692, 1808]","[1839, 1870]",442,"[1765.5, 1870]","[1765.5, 1808]","[1692, 1839.0]","[1839, 1839.0]","[773, 773]","[443, 443]","[638, 638]","[-1, 0]"
443,"[1839, 1812]","[1977, 1873]",443,"[1908.0, 1873]","[1908.0, 1812]","[1839, 1842.5]","[1977, 1842.5]","[775, 775]","[444, 444]","[639, 639]","[442, 442]"
444,"[1982, 1808]","[2175, 1870]",444,"[2078.5, 1870]","[2078.5, 1808]","[1982, 1839.0]","[2175, 1839.0]","[777, 777]","[445, 445]","[641, 641]","[443, 443]"
445,"[2173, 1805]","[2219, 1870]",445,"[2196.0, 1870]","[2196.0, 1805]","[2173, 1837.5]","[2219, 1837.5]","[779, 779]","[446, 446]","[-1, 0]","[444, 444]"
446,"[2221, 1808]","[2284, 1870]",446,"[2252.5, 1870]","[2252.5, 1808]","[2221, 1839.0]","[2284, 1839.0]","[-1, 0]","[447, 447]","[-1, 0]","[445, 445]"
447,"[2284, 1812]","[2381, 1866]",447,"[2332.5, 1866]","[2332.5, 1812]","[2284, 1839.0]","[2381, 1839.0]","[780, 780]","[-1, 0]","[-1, 0]","[446, 446]"
448,"[210, 2027]","[365, 2068]",448,"[287.5, 2068]","[287.5, 2027]","[210, 2047.5]","[365, 2047.5]","[465, 465]","[449, 449]","[-1, 0]","[-1, 0]"
