Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
299,"[1460, 1941]","[1557, 2006]",299,"[1508.5, 2006]","[1508.5, 1941]","[1460, 1973.5]","[1557, 1973.5]","[313, 313]","[-1, 0]","[293, 293]","[298, 298]"
300,"[873, 2000]","[979, 2054]",300,"[926.0, 2054]","[926.0, 2000]","[873, 2027.0]","[979, 2027.0]","[315, 315]","[301, 301]","[294, 294]","[-1, 0]"
301,"[984, 2003]","[1088, 2044]",301,"[1036.0, 2044]","[1036.0, 2003]","[984, 2023.5]","[1088, 2023.5]","[308, 308]","[309, 309]","[288, 288]","[300, 300]"
302,"[1092, 1996]","[1199, 2047]",302,"[1145.5, 2047]","[1145.5, 1996]","[1092, 2021.5]","[1199, 2021.5]","[309, 309]","[310, 310]","[296, 296]","[301, 301]"
303,"[1201, 1996]","[1339, 2058]",303,"[1270.0, 2058]","[1270.0, 1996]","[1201, 2027.0]","[1339, 2027.0]","[319, 319]","[312, 312]","[297, 297]","[309, 309]"
304,"[1344, 2003]","[1482, 2044]",304,"[1413.0, 2044]","[1413.0, 2003]","[1344, 2023.5]","[1482, 2023.5]","[312, 312]","[305, 305]","[298, 298]","[303, 303]"
305,"[1482, 1993]","[1554, 2047]",305,"[1518.0, 2047]","[1518.0, 1993]","[1482, 2020.0]","[1554, 2020.0]","[314, 314]","[-1, 0]","[299, 299]","[304, 304]"
306,"[870, 2044]","[938, 2109]",306,"[904.0, 2109]","[904.0, 2044]","[870, 2076.5]","[938, 2076.5]","[321, 321]","[307, 307]","[300, 300]","[-1, 0]"
307,"[940, 2044]","[1049, 2099]",307,"[994.5, 2099]","[994.5, 2044]","[940, 2071.5]","[1049, 2071.5]","[322, 322]","[309, 309]","[301, 301]","[306, 306]"
308,"[1047, 2051]","[1097, 2095]",308,"[1072.0, 2095]","[1072.0, 2051]","[1047, 2073.0]","[1097, 2073.0]","[317, 317]","[309, 309]","[301, 301]","[316, 316]"
309,"[1083, 2047]","[1189, 2102]",309,"[1136.0, 2102]","[1136.0, 2047]","[1083, 2074.5]","[1189, 2074.5]","[317, 317]","[310, 310]","[302, 302]","[308, 308]"
310,"[1192, 2041]","[1242, 2102]",310,"[1217.0, 2102]","[1217.0, 2041]","[1192, 2071.5]","[1242, 2071.5]","[323, 323]","[311, 311]","[297, 297]","[309, 309]"
311,"[1242, 2051]","[1325, 2105]",311,"[1283.5, 2105]","[1283.5, 2051]","[1242, 2078.0]","[1325, 2078.0]","[319, 319]","[320, 320]","[303, 303]","[310, 310]"
312,"[1325, 2044]","[1450, 2102]",312,"[1387.5, 2102]","[1387.5, 2044]","[1325, 2073.0]","[1450, 2073.0]","[-1, 0]","[313, 313]","[304, 304]","[311, 311]"
313,"[1453, 2047]","[1544, 2102]",313,"[1498.5, 2102]","[1498.5, 2047]","[1453, 2074.5]","[1544, 2074.5]","[327, 327]","[314, 314]","[305, 305]","[312, 312]"
314,"[1547, 2058]","[1586, 2095]",314,"[1566.5, 2095]","[1566.5, 2058]","[1547, 2076.5]","[1586, 2076.5]","[-1, 0]","[-1, 0]","[305, 305]","[313, 313]"
315,"[865, 2092]","[972, 2160]",315,"[918.5, 2160]","[918.5, 2092]","[865, 2126.0]","[972, 2126.0]","[328, 328]","[316, 316]","[306, 306]","[-1, 0]"
316,"[969, 2095]","[1037, 2150]",316,"[1003.0, 2150]","[1003.0, 2095]","[969, 2122.5]","[1037, 2122.5]","[329, 329]","[317, 317]","[307, 307]","[315, 315]"
317,"[1037, 2099]","[1160, 2150]",317,"[1098.5, 2150]","[1098.5, 2099]","[1037, 2124.5]","[1160, 2124.5]","[-1, 0]","[318, 318]","[309, 309]","[316, 316]"
318,"[1160, 2099]","[1276, 2150]",318,"[1218.0, 2150]","[1218.0, 2099]","[1160, 2124.5]","[1276, 2124.5]","[323, 323]","[320, 320]","[310, 310]","[317, 317]"
319,"[1279, 2095]","[1327, 2157]",319,"[1303.0, 2157]","[1303.0, 2095]","[1279, 2126.0]","[1327, 2126.0]","[324, 324]","[320, 320]","[311, 311]","[318, 318]"
320,"[1325, 2099]","[1578, 2150]",320,"[1451.5, 2150]","[1451.5, 2099]","[1325, 2124.5]","[1578, 2124.5]","[326, 326]","[-1, 0]","[313, 313]","[319, 319]"
321,"[868, 2140]","[921, 2215]",321,"[894.5, 2215]","[894.5, 2140]","[868, 2177.5]","[921, 2177.5]","[335, 335]","[322, 322]","[315, 315]","[-1, 0]"
322,"[911, 2146]","[1088, 2208]",322,"[999.5, 2208]","[999.5, 2146]","[911, 2177.0]","[1088, 2177.0]","[336, 336]","[323, 323]","[316, 316]","[321, 321]"
323,"[1085, 2146]","[1298, 2208]",323,"[1191.5, 2208]","[1191.5, 2146]","[1085, 2177.0]","[1298, 2177.0]","[338, 338]","[325, 325]","[318, 318]","[322, 322]"
324,"[1300, 2153]","[1341, 2205]",324,"[1320.5, 2205]","[1320.5, 2153]","[1300, 2179.0]","[1341, 2179.0]","[332, 332]","[325, 325]","[319, 319]","[323, 323]"
325,"[1349, 2160]","[1390, 2205]",325,"[1369.5, 2205]","[1369.5, 2160]","[1349, 2182.5]","[1390, 2182.5]","[339, 339]","[326, 326]","[-1, 0]","[332, 332]"
326,"[1395, 2153]","[1501, 2208]",326,"[1448.0, 2208]","[1448.0, 2153]","[1395, 2180.5]","[1501, 2180.5]","[333, 333]","[334, 334]","[320, 320]","[325, 325]"
327,"[1503, 2143]","[1554, 2211]",327,"[1528.5, 2211]","[1528.5, 2143]","[1503, 2177.0]","[1554, 2177.0]","[340, 340]","[-1, 0]","[313, 313]","[326, 326]"
328,"[865, 2198]","[952, 2263]",328,"[908.5, 2263]","[908.5, 2198]","[865, 2230.5]","[952, 2230.5]","[643, 643]","[336, 336]","[321, 321]","[-1, 0]"
329,"[950, 2191]","[1047, 2259]",329,"[998.5, 2259]","[998.5, 2191]","[950, 2225.0]","[1047, 2225.0]","[644, 644]","[330, 330]","[322, 322]","[328, 328]"
330,"[1049, 2205]","[1148, 2256]",330,"[1098.5, 2256]","[1098.5, 2205]","[1049, 2230.5]","[1148, 2230.5]","[337, 337]","[338, 338]","[-1, 0]","[329, 329]"
331,"[1153, 2205]","[1310, 2256]",331,"[1231.5, 2256]","[1231.5, 2205]","[1153, 2230.5]","[1310, 2230.5]","[646, 646]","[333, 333]","[323, 323]","[337, 337]"
332,"[1312, 2205]","[1358, 2252]",332,"[1335.0, 2252]","[1335.0, 2205]","[1312, 2228.5]","[1358, 2228.5]","[647, 647]","[333, 333]","[325, 325]","[338, 338]"
333,"[1356, 2205]","[1489, 2256]",333,"[1422.5, 2256]","[1422.5, 2205]","[1356, 2230.5]","[1489, 2230.5]","[339, 339]","[340, 340]","[326, 326]","[332, 332]"
334,"[1494, 2181]","[1583, 2263]",334,"[1538.5, 2263]","[1538.5, 2181]","[1494, 2222.0]","[1583, 2222.0]","[650, 650]","[-1, 0]","[327, 327]","[333, 333]"
335,"[868, 2242]","[976, 2307]",335,"[922.0, 2307]","[922.0, 2242]","[868, 2274.5]","[976, 2274.5]","[643, 643]","[644, 644]","[328, 328]","[-1, 0]"
336,"[972, 2246]","[1085, 2297]",336,"[1028.5, 2297]","[1028.5, 2246]","[972, 2271.5]","[1085, 2271.5]","[644, 644]","[337, 337]","[329, 329]","[335, 335]"
337,"[1090, 2252]","[1155, 2293]",337,"[1122.5, 2293]","[1122.5, 2252]","[1090, 2272.5]","[1155, 2272.5]","[645, 645]","[338, 338]","[330, 330]","[336, 336]"
338,"[1158, 2235]","[1293, 2311]",338,"[1225.5, 2311]","[1225.5, 2235]","[1158, 2273.0]","[1293, 2273.0]","[646, 646]","[339, 339]","[331, 331]","[337, 337]"
339,"[1264, 2242]","[1501, 2317]",339,"[1382.5, 2317]","[1382.5, 2242]","[1264, 2279.5]","[1501, 2279.5]","[648, 648]","[650, 650]","[333, 333]","[338, 338]"
340,"[1489, 2242]","[1607, 2311]",340,"[1548.0, 2311]","[1548.0, 2242]","[1489, 2276.5]","[1607, 2276.5]","[650, 650]","[-1, 0]","[334, 334]","[339, 339]"
341,"[875, 2355]","[1018, 2406]",341,"[946.5, 2406]","[946.5, 2355]","[875, 2380.5]","[1018, 2380.5]","[347, 347]","[348, 348]","[643, 643]","[-1, 0]"
342,"[1027, 2348]","[1184, 2410]",342,"[1105.5, 2410]","[1105.5, 2348]","[1027, 2379.0]","[1184, 2379.0]","[348, 348]","[344, 344]","[645, 645]","[347, 347]"
343,"[1184, 2345]","[1230, 2406]",343,"[1207.0, 2406]","[1207.0, 2345]","[1184, 2375.5]","[1230, 2375.5]","[349, 349]","[344, 344]","[646, 646]","[342, 342]"
344,"[1230, 2355]","[1351, 2406]",344,"[1290.5, 2406]","[1290.5, 2355]","[1230, 2380.5]","[1351, 2380.5]","[350, 350]","[648, 648]","[647, 647]","[349, 349]"
345,"[1358, 2341]","[1414, 2406]",345,"[1386.0, 2406]","[1386.0, 2341]","[1358, 2373.5]","[1414, 2373.5]","[-1, 0]","[649, 649]","[648, 648]","[344, 344]"
346,"[1409, 2331]","[1564, 2420]",346,"[1486.5, 2420]","[1486.5, 2331]","[1409, 2375.5]","[1564, 2375.5]","[356, 356]","[-1, 0]","[649, 649]","[648, 648]"
347,"[873, 2396]","[1018, 2461]",347,"[945.5, 2461]","[945.5, 2396]","[873, 2428.5]","[1018, 2428.5]","[662, 662]","[348, 348]","[643, 643]","[-1, 0]"
348,"[1025, 2396]","[1146, 2461]",348,"[1085.5, 2461]","[1085.5, 2396]","[1025, 2428.5]","[1146, 2428.5]","[354, 354]","[349, 349]","[342, 342]","[353, 353]"
349,"[1148, 2396]","[1208, 2451]",349,"[1178.0, 2451]","[1178.0, 2396]","[1148, 2423.5]","[1208, 2423.5]","[664, 664]","[350, 350]","[646, 646]","[348, 348]"
350,"[1211, 2396]","[1375, 2458]",350,"[1293.0, 2458]","[1293.0, 2396]","[1211, 2427.0]","[1375, 2427.0]","[-1, 0]","[356, 356]","[647, 647]","[349, 349]"
351,"[1375, 2396]","[1532, 2458]",351,"[1453.5, 2458]","[1453.5, 2396]","[1375, 2427.0]","[1532, 2427.0]","[356, 356]","[-1, 0]","[649, 649]","[355, 355]"
352,"[873, 2454]","[926, 2499]",352,"[899.5, 2499]","[899.5, 2454]","[873, 2476.5]","[926, 2476.5]","[673, 673]","[353, 353]","[347, 347]","[-1, 0]"
353,"[928, 2447]","[1032, 2499]",353,"[980.0, 2499]","[980.0, 2447]","[928, 2473.0]","[1032, 2473.0]","[-1, 0]","[354, 354]","[347, 347]","[352, 352]"
354,"[1039, 2454]","[1100, 2499]",354,"[1069.5, 2499]","[1069.5, 2454]","[1039, 2476.5]","[1100, 2476.5]","[674, 674]","[355, 355]","[348, 348]","[353, 353]"
355,"[1107, 2451]","[1361, 2502]",355,"[1234.0, 2502]","[1234.0, 2451]","[1107, 2476.5]","[1361, 2476.5]","[665, 665]","[356, 356]","[-1, 0]","[354, 354]"
356,"[1366, 2447]","[1532, 2499]",356,"[1449.0, 2499]","[1449.0, 2447]","[1366, 2473.0]","[1532, 2473.0]","[-1, 0]","[-1, 0]","[351, 351]","[355, 355]"
357,"[870, 2601]","[962, 2666]",357,"[916.0, 2666]","[916.0, 2601]","[870, 2633.5]","[962, 2633.5]","[-1, 0]","[358, 358]","[673, 673]","[-1, 0]"
358,"[964, 2608]","[1102, 2649]",358,"[1033.0, 2649]","[1033.0, 2608]","[964, 2628.5]","[1102, 2628.5]","[361, 361]","[359, 359]","[674, 674]","[357, 357]"
359,"[1112, 2608]","[1424, 2659]",359,"[1268.0, 2659]","[1268.0, 2608]","[1112, 2633.5]","[1424, 2633.5]","[363, 363]","[365, 365]","[676, 676]","[361, 361]"
360,"[1426, 2601]","[1532, 2652]",360,"[1479.0, 2652]","[1479.0, 2601]","[1426, 2626.5]","[1532, 2626.5]","[365, 365]","[-1, 0]","[678, 678]","[359, 359]"
361,"[868, 2628]","[1114, 2714]",361,"[991.0, 2714]","[991.0, 2628]","[868, 2671.0]","[1114, 2671.0]","[702, 702]","[362, 362]","[358, 358]","[-1, 0]"
362,"[1121, 2659]","[1218, 2700]",362,"[1169.5, 2700]","[1169.5, 2659]","[1121, 2679.5]","[1218, 2679.5]","[688, 688]","[363, 363]","[-1, 0]","[361, 361]"
363,"[1211, 2656]","[1325, 2697]",363,"[1268.0, 2697]","[1268.0, 2656]","[1211, 2676.5]","[1325, 2676.5]","[-1, 0]","[364, 364]","[359, 359]","[362, 362]"
364,"[1339, 2659]","[1424, 2700]",364,"[1381.5, 2700]","[1381.5, 2659]","[1339, 2679.5]","[1424, 2679.5]","[705, 705]","[365, 365]","[-1, 0]","[363, 363]"
365,"[1414, 2659]","[1542, 2700]",365,"[1478.0, 2700]","[1478.0, 2659]","[1414, 2679.5]","[1542, 2679.5]","[690, 690]","[-1, 0]","[360, 360]","[364, 364]"
366,"[1726, 937]","[1801, 991]",366,"[1763.5, 991]","[1763.5, 937]","[1726, 964.0]","[1801, 964.0]","[377, 377]","[367, 367]","[-1, 0]","[-1, 0]"
367,"[1801, 937]","[1958, 1001]",367,"[1879.5, 1001]","[1879.5, 937]","[1801, 969.0]","[1958, 969.0]","[378, 378]","[368, 368]","[-1, 0]","[366, 366]"
368,"[1963, 940]","[2115, 991]",368,"[2039.0, 991]","[2039.0, 940]","[1963, 965.5]","[2115, 965.5]","[379, 379]","[369, 369]","[-1, 0]","[367, 367]"
369,"[2112, 937]","[2274, 998]",369,"[2193.0, 998]","[2193.0, 937]","[2112, 967.5]","[2274, 967.5]","[380, 380]","[376, 376]","[-1, 0]","[368, 368]"
370,"[2274, 937]","[2390, 991]",370,"[2332.0, 991]","[2332.0, 937]","[2274, 964.0]","[2390, 964.0]","[376, 376]","[-1, 0]","[-1, 0]","[375, 375]"
371,"[1675, 991]","[1767, 1046]",371,"[1721.0, 1046]","[1721.0, 991]","[1675, 1018.5]","[1767, 1018.5]","[382, 382]","[372, 372]","[366, 366]","[-1, 0]"
372,"[1762, 984]","[1837, 1039]",372,"[1799.5, 1039]","[1799.5, 984]","[1762, 1011.5]","[1837, 1011.5]","[383, 383]","[378, 378]","[366, 366]","[371, 371]"
373,"[1839, 991]","[1989, 1042]",373,"[1914.0, 1042]","[1914.0, 991]","[1839, 1016.5]","[1989, 1016.5]","[378, 378]","[374, 374]","[367, 367]","[377, 377]"
374,"[1994, 991]","[2204, 1042]",374,"[2099.0, 1042]","[2099.0, 991]","[1994, 1016.5]","[2204, 1016.5]","[-1, 0]","[381, 381]","[-1, 0]","[373, 373]"
375,"[2209, 991]","[2270, 1036]",375,"[2239.5, 1036]","[2239.5, 991]","[2209, 1013.5]","[2270, 1013.5]","[381, 381]","[376, 376]","[369, 369]","[374, 374]"
376,"[2274, 991]","[2359, 1042]",376,"[2316.5, 1042]","[2316.5, 991]","[2274, 1016.5]","[2359, 1016.5]","[388, 388]","[-1, 0]","[370, 370]","[375, 375]"
377,"[1670, 1022]","[1830, 1101]",377,"[1750.0, 1101]","[1750.0, 1022]","[1670, 1061.5]","[1830, 1061.5]","[382, 382]","[378, 378]","[371, 371]","[-1, 0]"
378,"[1830, 1025]","[1946, 1094]",378,"[1888.0, 1094]","[1888.0, 1025]","[1830, 1059.5]","[1946, 1059.5]","[391, 391]","[379, 379]","[373, 373]","[377, 377]"
379,"[1943, 1042]","[2139, 1094]",379,"[2041.0, 1094]","[2041.0, 1042]","[1943, 1068.0]","[2139, 1068.0]","[385, 385]","[386, 386]","[368, 368]","[378, 378]"
380,"[2146, 1039]","[2183, 1083]",380,"[2164.5, 1083]","[2164.5, 1039]","[2146, 1061.0]","[2183, 1061.0]","[386, 386]","[381, 381]","[369, 369]","[379, 379]"
381,"[2187, 1042]","[2347, 1083]",381,"[2267.0, 1083]","[2267.0, 1042]","[2187, 1062.5]","[2347, 1062.5]","[387, 387]","[-1, 0]","[376, 376]","[380, 380]"
382,"[1673, 1087]","[1747, 1142]",382,"[1710.0, 1142]","[1710.0, 1087]","[1673, 1114.5]","[1747, 1114.5]","[389, 389]","[383, 383]","[377, 377]","[-1, 0]"
383,"[1743, 1083]","[1878, 1145]",383,"[1810.5, 1145]","[1810.5, 1083]","[1743, 1114.0]","[1878, 1114.0]","[390, 390]","[384, 384]","[372, 372]","[389, 389]"
384,"[1883, 1097]","[1987, 1138]",384,"[1935.0, 1138]","[1935.0, 1097]","[1883, 1117.5]","[1987, 1117.5]","[391, 391]","[385, 385]","[378, 378]","[383, 383]"
385,"[1992, 1083]","[2139, 1145]",385,"[2065.5, 1145]","[2065.5, 1083]","[1992, 1114.0]","[2139, 1114.0]","[393, 393]","[386, 386]","[379, 379]","[384, 384]"
386,"[2139, 1087]","[2224, 1142]",386,"[2181.5, 1142]","[2181.5, 1087]","[2139, 1114.5]","[2224, 1114.5]","[394, 394]","[387, 387]","[380, 380]","[385, 385]"
387,"[2216, 1087]","[2299, 1138]",387,"[2257.5, 1138]","[2257.5, 1087]","[2216, 1112.5]","[2299, 1112.5]","[401, 401]","[388, 388]","[381, 381]","[394, 394]"
388,"[2296, 1090]","[2361, 1131]",388,"[2328.5, 1131]","[2328.5, 1090]","[2296, 1110.5]","[2361, 1110.5]","[-1, 0]","[-1, 0]","[376, 376]","[387, 387]"
389,"[1670, 1138]","[1740, 1193]",389,"[1705.0, 1193]","[1705.0, 1138]","[1670, 1165.5]","[1740, 1165.5]","[402, 402]","[390, 390]","[382, 382]","[-1, 0]"
390,"[1738, 1142]","[1837, 1196]",390,"[1787.5, 1196]","[1787.5, 1142]","[1738, 1169.0]","[1837, 1169.0]","[403, 403]","[391, 391]","[383, 383]","[389, 389]"
391,"[1844, 1142]","[1955, 1196]",391,"[1899.5, 1196]","[1899.5, 1142]","[1844, 1169.0]","[1955, 1169.0]","[397, 397]","[399, 399]","[384, 384]","[390, 390]"
392,"[1955, 1138]","[2030, 1189]",392,"[1992.5, 1189]","[1992.5, 1138]","[1955, 1163.5]","[2030, 1163.5]","[399, 399]","[393, 393]","[-1, 0]","[391, 391]"
393,"[2030, 1138]","[2117, 1189]",393,"[2073.5, 1189]","[2073.5, 1138]","[2030, 1163.5]","[2117, 1163.5]","[405, 405]","[394, 394]","[385, 385]","[392, 392]"
394,"[2117, 1138]","[2209, 1189]",394,"[2163.0, 1189]","[2163.0, 1138]","[2117, 1163.5]","[2209, 1163.5]","[-1, 0]","[395, 395]","[386, 386]","[393, 393]"
395,"[2207, 1138]","[2347, 1189]",395,"[2277.0, 1189]","[2277.0, 1138]","[2207, 1163.5]","[2347, 1163.5]","[407, 407]","[-1, 0]","[387, 387]","[394, 394]"
396,"[1673, 1189]","[1820, 1251]",396,"[1746.5, 1251]","[1746.5, 1189]","[1673, 1220.0]","[1820, 1220.0]","[408, 408]","[397, 397]","[390, 390]","[-1, 0]"
397,"[1820, 1193]","[1941, 1244]",397,"[1880.5, 1244]","[1880.5, 1193]","[1820, 1218.5]","[1941, 1218.5]","[-1, 0]","[399, 399]","[391, 391]","[396, 396]"
398,"[1946, 1207]","[1965, 1234]",398,"[1955.5, 1234]","[1955.5, 1207]","[1946, 1220.5]","[1965, 1220.5]","[404, 404]","[399, 399]","[392, 392]","[397, 397]"
399,"[1970, 1189]","[2047, 1244]",399,"[2008.5, 1244]","[2008.5, 1189]","[1970, 1216.5]","[2047, 1216.5]","[405, 405]","[400, 400]","[392, 392]","[398, 398]"
400,"[2052, 1189]","[2163, 1241]",400,"[2107.5, 1241]","[2107.5, 1189]","[2052, 1215.0]","[2163, 1215.0]","[406, 406]","[407, 407]","[393, 393]","[399, 399]"
401,"[2170, 1189]","[2344, 1241]",401,"[2257.0, 1241]","[2257.0, 1189]","[2170, 1215.0]","[2344, 1215.0]","[407, 407]","[-1, 0]","[395, 395]","[406, 406]"
402,"[1670, 1230]","[1745, 1289]",402,"[1707.5, 1289]","[1707.5, 1230]","[1670, 1259.5]","[1745, 1259.5]","[408, 408]","[403, 403]","[396, 396]","[-1, 0]"
403,"[1740, 1230]","[1861, 1295]",403,"[1800.5, 1295]","[1800.5, 1230]","[1740, 1262.5]","[1861, 1262.5]","[409, 409]","[404, 404]","[390, 390]","[402, 402]"
404,"[1864, 1237]","[2009, 1289]",404,"[1936.5, 1289]","[1936.5, 1237]","[1864, 1263.0]","[2009, 1263.0]","[410, 410]","[405, 405]","[398, 398]","[403, 403]"
405,"[2011, 1234]","[2103, 1289]",405,"[2057.0, 1289]","[2057.0, 1234]","[2011, 1261.5]","[2103, 1261.5]","[411, 411]","[406, 406]","[400, 400]","[404, 404]"
406,"[2098, 1237]","[2173, 1289]",406,"[2135.5, 1289]","[2135.5, 1237]","[2098, 1263.0]","[2173, 1263.0]","[412, 412]","[407, 407]","[400, 400]","[405, 405]"
407,"[2168, 1230]","[2373, 1292]",407,"[2270.5, 1292]","[2270.5, 1230]","[2168, 1261.0]","[2373, 1261.0]","[413, 413]","[-1, 0]","[401, 401]","[406, 406]"
408,"[1668, 1285]","[1781, 1354]",408,"[1724.5, 1354]","[1724.5, 1285]","[1668, 1319.5]","[1781, 1319.5]","[423, 423]","[409, 409]","[402, 402]","[-1, 0]"
409,"[1784, 1292]","[1895, 1343]",409,"[1839.5, 1343]","[1839.5, 1292]","[1784, 1317.5]","[1895, 1317.5]","[416, 416]","[410, 410]","[403, 403]","[408, 408]"
410,"[1895, 1289]","[1972, 1340]",410,"[1933.5, 1340]","[1933.5, 1289]","[1895, 1314.5]","[1972, 1314.5]","[417, 417]","[411, 411]","[404, 404]","[409, 409]"
411,"[1970, 1292]","[2125, 1343]",411,"[2047.5, 1343]","[2047.5, 1292]","[1970, 1317.5]","[2125, 1317.5]","[418, 418]","[412, 412]","[405, 405]","[410, 410]"
412,"[2125, 1289]","[2214, 1354]",412,"[2169.5, 1354]","[2169.5, 1289]","[2125, 1321.5]","[2214, 1321.5]","[427, 427]","[413, 413]","[406, 406]","[411, 411]"
413,"[2209, 1292]","[2359, 1357]",413,"[2284.0, 1357]","[2284.0, 1292]","[2209, 1324.5]","[2359, 1324.5]","[428, 428]","[-1, 0]","[407, 407]","[412, 412]"
414,"[1668, 1336]","[1803, 1412]",414,"[1735.5, 1412]","[1735.5, 1336]","[1668, 1374.0]","[1803, 1374.0]","[434, 434]","[425, 425]","[408, 408]","[-1, 0]"
415,"[1808, 1343]","[1851, 1388]",415,"[1829.5, 1388]","[1829.5, 1343]","[1808, 1365.5]","[1851, 1365.5]","[425, 425]","[416, 416]","[409, 409]","[424, 424]"
416,"[1839, 1343]","[1909, 1391]",416,"[1874.0, 1391]","[1874.0, 1343]","[1839, 1367.0]","[1909, 1367.0]","[425, 425]","[417, 417]","[409, 409]","[415, 415]"
417,"[1917, 1350]","[1992, 1391]",417,"[1954.5, 1391]","[1954.5, 1350]","[1917, 1370.5]","[1992, 1370.5]","[-1, 0]","[418, 418]","[410, 410]","[416, 416]"
418,"[1999, 1340]","[2086, 1391]",418,"[2042.5, 1391]","[2042.5, 1340]","[1999, 1365.5]","[2086, 1365.5]","[426, 426]","[419, 419]","[411, 411]","[417, 417]"
419,"[2083, 1340]","[2163, 1391]",419,"[2123.0, 1391]","[2123.0, 1340]","[2083, 1365.5]","[2163, 1365.5]","[427, 427]","[428, 428]","[412, 412]","[418, 418]"
420,"[2163, 1343]","[2238, 1395]",420,"[2200.5, 1395]","[2200.5, 1343]","[2163, 1369.0]","[2238, 1369.0]","[438, 438]","[421, 421]","[412, 412]","[427, 427]"
421,"[2245, 1350]","[2328, 1391]",421,"[2286.5, 1391]","[2286.5, 1350]","[2245, 1370.5]","[2328, 1370.5]","[428, 428]","[422, 422]","[413, 413]","[420, 420]"
422,"[2328, 1354]","[2388, 1395]",422,"[2358.0, 1395]","[2358.0, 1354]","[2328, 1374.5]","[2388, 1374.5]","[-1, 0]","[-1, 0]","[-1, 0]","[421, 421]"
423,"[1668, 1374]","[1755, 1456]",423,"[1711.5, 1456]","[1711.5, 1374]","[1668, 1415.0]","[1755, 1415.0]","[434, 434]","[425, 425]","[414, 414]","[-1, 0]"
424,"[1750, 1381]","[1796, 1442]",424,"[1773.0, 1442]","[1773.0, 1381]","[1750, 1411.5]","[1796, 1411.5]","[452, 452]","[425, 425]","[414, 414]","[423, 423]"
425,"[1796, 1388]","[1965, 1449]",425,"[1880.5, 1449]","[1880.5, 1388]","[1796, 1418.5]","[1965, 1418.5]","[435, 435]","[426, 426]","[416, 416]","[424, 424]"
426,"[1965, 1398]","[2112, 1439]",426,"[2038.5, 1439]","[2038.5, 1398]","[1965, 1418.5]","[2112, 1418.5]","[437, 437]","[428, 428]","[418, 418]","[425, 425]"
427,"[2115, 1391]","[2161, 1439]",427,"[2138.0, 1439]","[2138.0, 1391]","[2115, 1415.0]","[2161, 1415.0]","[-1, 0]","[428, 428]","[419, 419]","[426, 426]"
428,"[2158, 1391]","[2398, 1442]",428,"[2278.0, 1442]","[2278.0, 1391]","[2158, 1416.5]","[2398, 1416.5]","[-1, 0]","[-1, 0]","[421, 421]","[427, 427]"
429,"[868, 1439]","[957, 1504]",429,"[912.5, 1504]","[912.5, 1439]","[868, 1471.5]","[957, 1471.5]","[445, 445]","[446, 446]","[252, 252]","[-1, 0]"
430,"[960, 1442]","[1051, 1497]",430,"[1005.5, 1497]","[1005.5, 1442]","[960, 1469.5]","[1051, 1469.5]","[446, 446]","[431, 431]","[254, 254]","[429, 429]"
431,"[1051, 1436]","[1267, 1497]",431,"[1159.0, 1497]","[1159.0, 1436]","[1051, 1466.5]","[1267, 1466.5]","[447, 447]","[432, 432]","[255, 255]","[430, 430]"
432,"[1264, 1439]","[1414, 1504]",432,"[1339.0, 1504]","[1339.0, 1439]","[1264, 1471.5]","[1414, 1471.5]","[449, 449]","[433, 433]","[257, 257]","[431, 431]"
433,"[1416, 1449]","[1612, 1500]",433,"[1514.0, 1500]","[1514.0, 1449]","[1416, 1474.5]","[1612, 1474.5]","[451, 451]","[-1, 0]","[258, 258]","[432, 432]"
434,"[1670, 1439]","[1842, 1504]",434,"[1756.0, 1504]","[1756.0, 1439]","[1670, 1471.5]","[1842, 1471.5]","[460, 460]","[435, 435]","[424, 424]","[-1, 0]"
435,"[1837, 1442]","[1994, 1504]",435,"[1915.5, 1504]","[1915.5, 1442]","[1837, 1473.0]","[1994, 1473.0]","[458, 458]","[437, 437]","[425, 425]","[452, 452]"
436,"[1989, 1449]","[2038, 1497]",436,"[2013.5, 1497]","[2013.5, 1449]","[1989, 1473.0]","[2038, 1473.0]","[-1, 0]","[437, 437]","[426, 426]","[435, 435]"
437,"[2035, 1442]","[2134, 1494]",437,"[2084.5, 1494]","[2084.5, 1442]","[2035, 1468.0]","[2134, 1468.0]","[454, 454]","[438, 438]","[426, 426]","[436, 436]"
438,"[2134, 1442]","[2294, 1504]",438,"[2214.0, 1504]","[2214.0, 1442]","[2134, 1473.0]","[2294, 1473.0]","[455, 455]","[456, 456]","[420, 420]","[437, 437]"
439,"[2296, 1442]","[2373, 1494]",439,"[2334.5, 1494]","[2334.5, 1442]","[2296, 1468.0]","[2373, 1468.0]","[456, 456]","[-1, 0]","[-1, 0]","[438, 438]"
440,"[205, 1490]","[317, 1545]",440,"[261.0, 1545]","[261.0, 1490]","[205, 1517.5]","[317, 1517.5]","[98, 98]","[441, 441]","[84, 84]","[89, 89]"
441,"[321, 1494]","[447, 1552]",441,"[384.0, 1552]","[384.0, 1494]","[321, 1523.0]","[447, 1523.0]","[93, 93]","[443, 443]","[86, 86]","[440, 440]"
442,"[450, 1500]","[495, 1548]",442,"[472.5, 1548]","[472.5, 1500]","[450, 1524.0]","[495, 1524.0]","[-1, 0]","[443, 443]","[86, 86]","[441, 441]"
