Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
299,"[1902, 1671]","[2100, 1723]",299,"[2001.0, 1723]","[2001.0, 1671]","[1902, 1697.0]","[2100, 1697.0]","[-1, 0]","[300, 300]","[294, 294]","[298, 298]"
300,"[2139, 1658]","[2185, 1719]",300,"[2162.0, 1719]","[2162.0, 1658]","[2139, 1688.5]","[2185, 1688.5]","[-1, 0]","[-1, 0]","[295, 295]","[299, 299]"
301,"[2098, 1401]","[2185, 1466]",301,"[2141.5, 1466]","[2141.5, 1401]","[2098, 1433.5]","[2185, 1433.5]","[-1, 0]","[-1, 0]","[-1, 0]","[-1, 0]"
302,"[334, 1630]","[401, 1685]",302,"[367.5, 1685]","[367.5, 1630]","[334, 1657.5]","[401, 1657.5]","[-1, 0]","[303, 303]","[-1, 0]","[-1, 0]"
303,"[435, 1634]","[524, 1675]",303,"[479.5, 1675]","[479.5, 1634]","[435, 1654.5]","[524, 1654.5]","[180, 180]","[304, 304]","[174, 174]","[302, 302]"
304,"[551, 1617]","[643, 1682]",304,"[597.0, 1682]","[597.0, 1617]","[551, 1649.5]","[643, 1649.5]","[-1, 0]","[-1, 0]","[175, 175]","[303, 303]"
305,"[1349, 1644]","[1392, 1712]",305,"[1370.5, 1712]","[1370.5, 1644]","[1349, 1678.0]","[1392, 1678.0]","[306, 306]","[296, 296]","[-1, 0]","[-1, 0]"
306,"[1356, 1733]","[1486, 1794]",306,"[1421.0, 1794]","[1421.0, 1733]","[1356, 1763.5]","[1486, 1763.5]","[-1, 0]","[307, 307]","[305, 305]","[-1, 0]"
307,"[1511, 1736]","[1578, 1794]",307,"[1544.5, 1794]","[1544.5, 1736]","[1511, 1765.0]","[1578, 1765.0]","[310, 310]","[308, 308]","[-1, 0]","[306, 306]"
308,"[1602, 1736]","[1767, 1812]",308,"[1684.5, 1812]","[1684.5, 1736]","[1602, 1774.0]","[1767, 1774.0]","[311, 311]","[309, 309]","[297, 297]","[307, 307]"
309,"[1789, 1736]","[1851, 1815]",309,"[1820.0, 1815]","[1820.0, 1736]","[1789, 1775.5]","[1851, 1775.5]","[312, 312]","[-1, 0]","[298, 298]","[308, 308]"
310,"[1455, 1832]","[1542, 1904]",310,"[1498.5, 1904]","[1498.5, 1832]","[1455, 1868.0]","[1542, 1868.0]","[-1, 0]","[311, 311]","[307, 307]","[-1, 0]"
311,"[1581, 1835]","[1687, 1890]",311,"[1634.0, 1890]","[1634.0, 1835]","[1581, 1862.5]","[1687, 1862.5]","[-1, 0]","[312, 312]","[308, 308]","[310, 310]"
312,"[1735, 1839]","[1856, 1894]",312,"[1795.5, 1894]","[1795.5, 1839]","[1735, 1866.5]","[1856, 1866.5]","[-1, 0]","[313, 313]","[309, 309]","[311, 311]"
313,"[1897, 1846]","[2033, 1907]",313,"[1965.0, 1907]","[1965.0, 1846]","[1897, 1876.5]","[2033, 1876.5]","[-1, 0]","[314, 314]","[-1, 0]","[312, 312]"
314,"[2069, 1835]","[2137, 1911]",314,"[2103.0, 1911]","[2103.0, 1835]","[2069, 1873.0]","[2137, 1873.0]","[-1, 0]","[-1, 0]","[-1, 0]","[313, 313]"
315,"[1344, 1917]","[1433, 1972]",315,"[1388.5, 1972]","[1388.5, 1917]","[1344, 1944.5]","[1433, 1944.5]","[-1, 0]","[-1, 0]","[-1, 0]","[-1, 0]"
316,"[1462, 1996]","[1542, 2068]",316,"[1502.0, 2068]","[1502.0, 1996]","[1462, 2032.0]","[1542, 2032.0]","[322, 322]","[317, 317]","[-1, 0]","[-1, 0]"
317,"[1576, 2000]","[1704, 2051]",317,"[1640.0, 2051]","[1640.0, 2000]","[1576, 2025.5]","[1704, 2025.5]","[-1, 0]","[318, 318]","[-1, 0]","[316, 316]"
318,"[1728, 2000]","[1880, 2064]",318,"[1804.0, 2064]","[1804.0, 2000]","[1728, 2032.0]","[1880, 2032.0]","[-1, 0]","[319, 319]","[-1, 0]","[317, 317]"
319,"[1900, 1996]","[1953, 2058]",319,"[1926.5, 2058]","[1926.5, 1996]","[1900, 2027.0]","[1953, 2027.0]","[325, 325]","[320, 320]","[-1, 0]","[318, 318]"
320,"[1972, 2000]","[2035, 2058]",320,"[2003.5, 2058]","[2003.5, 2000]","[1972, 2029.0]","[2035, 2029.0]","[325, 325]","[321, 321]","[-1, 0]","[319, 319]"
321,"[2057, 2000]","[2083, 2054]",321,"[2070.0, 2054]","[2070.0, 2000]","[2057, 2027.0]","[2083, 2027.0]","[-1, 0]","[-1, 0]","[-1, 0]","[320, 320]"
322,"[1455, 2088]","[1523, 2146]",322,"[1489.0, 2146]","[1489.0, 2088]","[1455, 2117.0]","[1523, 2117.0]","[-1, 0]","[323, 323]","[316, 316]","[-1, 0]"
323,"[1552, 2102]","[1641, 2153]",323,"[1596.5, 2153]","[1596.5, 2102]","[1552, 2127.5]","[1641, 2127.5]","[358, 358]","[324, 324]","[-1, 0]","[322, 322]"
324,"[1673, 2109]","[1842, 2150]",324,"[1757.5, 2150]","[1757.5, 2109]","[1673, 2129.5]","[1842, 2129.5]","[362, 362]","[325, 325]","[-1, 0]","[323, 323]"
325,"[1871, 2092]","[2050, 2170]",325,"[1960.5, 2170]","[1960.5, 2092]","[1871, 2131.0]","[2050, 2131.0]","[-1, 0]","[326, 326]","[320, 320]","[324, 324]"
326,"[2079, 2109]","[2180, 2164]",326,"[2129.5, 2164]","[2129.5, 2109]","[2079, 2136.5]","[2180, 2136.5]","[364, 364]","[-1, 0]","[-1, 0]","[325, 325]"
327,"[1354, 2249]","[1399, 2314]",327,"[1376.5, 2314]","[1376.5, 2249]","[1354, 2281.5]","[1399, 2281.5]","[359, 359]","[328, 328]","[357, 357]","[-1, 0]"
328,"[1404, 2252]","[1457, 2314]",328,"[1430.5, 2314]","[1430.5, 2252]","[1404, 2283.0]","[1457, 2283.0]","[360, 360]","[329, 329]","[357, 357]","[327, 327]"
329,"[1474, 2256]","[1588, 2311]",329,"[1531.0, 2311]","[1531.0, 2256]","[1474, 2283.5]","[1588, 2283.5]","[361, 361]","[330, 330]","[358, 358]","[328, 328]"
330,"[1602, 2252]","[1767, 2331]",330,"[1684.5, 2331]","[1684.5, 2252]","[1602, 2291.5]","[1767, 2291.5]","[-1, 0]","[331, 331]","[-1, 0]","[329, 329]"
331,"[1776, 2252]","[1842, 2331]",331,"[1809.0, 2331]","[1809.0, 2252]","[1776, 2291.5]","[1842, 2291.5]","[-1, 0]","[332, 332]","[362, 362]","[330, 330]"
332,"[1854, 2256]","[1936, 2317]",332,"[1895.0, 2317]","[1895.0, 2256]","[1854, 2286.5]","[1936, 2286.5]","[-1, 0]","[333, 333]","[363, 363]","[331, 331]"
333,"[1948, 2263]","[2021, 2331]",333,"[1984.5, 2331]","[1984.5, 2263]","[1948, 2297.0]","[2021, 2297.0]","[-1, 0]","[334, 334]","[-1, 0]","[332, 332]"
334,"[2040, 2266]","[2185, 2317]",334,"[2112.5, 2317]","[2112.5, 2266]","[2040, 2291.5]","[2185, 2291.5]","[-1, 0]","[-1, 0]","[364, 364]","[333, 333]"
335,"[1453, 2434]","[1540, 2505]",335,"[1496.5, 2505]","[1496.5, 2434]","[1453, 2469.5]","[1540, 2469.5]","[342, 342]","[336, 336]","[361, 361]","[-1, 0]"
336,"[1571, 2440]","[1646, 2509]",336,"[1608.5, 2509]","[1608.5, 2440]","[1571, 2474.5]","[1646, 2474.5]","[343, 343]","[337, 337]","[-1, 0]","[335, 335]"
337,"[1675, 2444]","[1868, 2495]",337,"[1771.5, 2495]","[1771.5, 2444]","[1675, 2469.5]","[1868, 2469.5]","[345, 345]","[338, 338]","[-1, 0]","[336, 336]"
338,"[1900, 2430]","[1936, 2492]",338,"[1918.0, 2492]","[1918.0, 2430]","[1900, 2461.0]","[1936, 2461.0]","[346, 346]","[339, 339]","[-1, 0]","[337, 337]"
339,"[1960, 2444]","[2033, 2499]",339,"[1996.5, 2499]","[1996.5, 2444]","[1960, 2471.5]","[2033, 2471.5]","[347, 347]","[340, 340]","[-1, 0]","[338, 338]"
340,"[2057, 2434]","[2183, 2492]",340,"[2120.0, 2492]","[2120.0, 2434]","[2057, 2463.0]","[2183, 2463.0]","[348, 348]","[-1, 0]","[-1, 0]","[339, 339]"
341,"[1341, 2512]","[1402, 2574]",341,"[1371.5, 2574]","[1371.5, 2512]","[1341, 2543.0]","[1402, 2543.0]","[349, 349]","[342, 342]","[-1, 0]","[-1, 0]"
342,"[1428, 2522]","[1518, 2587]",342,"[1473.0, 2587]","[1473.0, 2522]","[1428, 2554.5]","[1518, 2554.5]","[-1, 0]","[343, 343]","[335, 335]","[341, 341]"
343,"[1540, 2509]","[1607, 2587]",343,"[1573.5, 2587]","[1573.5, 2509]","[1540, 2548.0]","[1607, 2548.0]","[350, 350]","[344, 344]","[336, 336]","[342, 342]"
344,"[1629, 2509]","[1716, 2574]",344,"[1672.5, 2574]","[1672.5, 2509]","[1629, 2541.5]","[1716, 2541.5]","[351, 351]","[345, 345]","[-1, 0]","[343, 343]"
345,"[1752, 2519]","[1810, 2577]",345,"[1781.0, 2577]","[1781.0, 2519]","[1752, 2548.0]","[1810, 2548.0]","[352, 352]","[346, 346]","[337, 337]","[344, 344]"
346,"[1839, 2509]","[1970, 2584]",346,"[1904.5, 2584]","[1904.5, 2509]","[1839, 2546.5]","[1970, 2546.5]","[353, 353]","[347, 347]","[338, 338]","[345, 345]"
347,"[1992, 2509]","[2057, 2587]",347,"[2024.5, 2587]","[2024.5, 2509]","[1992, 2548.0]","[2057, 2548.0]","[354, 354]","[348, 348]","[339, 339]","[346, 346]"
348,"[2091, 2516]","[2185, 2581]",348,"[2138.0, 2581]","[2138.0, 2516]","[2091, 2548.5]","[2185, 2548.5]","[355, 355]","[-1, 0]","[340, 340]","[347, 347]"
349,"[1337, 2601]","[1412, 2673]",349,"[1374.5, 2673]","[1374.5, 2601]","[1337, 2637.0]","[1412, 2637.0]","[372, 372]","[350, 350]","[341, 341]","[-1, 0]"
350,"[1443, 2604]","[1639, 2656]",350,"[1541.0, 2656]","[1541.0, 2604]","[1443, 2630.0]","[1639, 2630.0]","[374, 374]","[351, 351]","[343, 343]","[349, 349]"
351,"[1665, 2591]","[1711, 2659]",351,"[1688.0, 2659]","[1688.0, 2591]","[1665, 2625.0]","[1711, 2625.0]","[375, 375]","[352, 352]","[344, 344]","[350, 350]"
352,"[1731, 2591]","[1818, 2659]",352,"[1774.5, 2659]","[1774.5, 2591]","[1731, 2625.0]","[1818, 2625.0]","[-1, 0]","[353, 353]","[345, 345]","[351, 351]"
353,"[1842, 2594]","[1967, 2652]",353,"[1904.5, 2652]","[1904.5, 2594]","[1842, 2623.0]","[1967, 2623.0]","[-1, 0]","[354, 354]","[346, 346]","[352, 352]"
354,"[1992, 2594]","[2071, 2666]",354,"[2031.5, 2666]","[2031.5, 2594]","[1992, 2630.0]","[2071, 2630.0]","[-1, 0]","[355, 355]","[347, 347]","[353, 353]"
355,"[2093, 2594]","[2183, 2659]",355,"[2138.0, 2659]","[2138.0, 2594]","[2093, 2626.5]","[2183, 2626.5]","[-1, 0]","[-1, 0]","[348, 348]","[354, 354]"
356,"[1092, 2041]","[1182, 2112]",356,"[1137.0, 2112]","[1137.0, 2041]","[1092, 2076.5]","[1182, 2076.5]","[207, 207]","[-1, 0]","[-1, 0]","[-1, 0]"
357,"[1356, 2174]","[1438, 2229]",357,"[1397.0, 2229]","[1397.0, 2174]","[1356, 2201.5]","[1438, 2201.5]","[328, 328]","[358, 358]","[-1, 0]","[-1, 0]"
358,"[1477, 2174]","[1624, 2239]",358,"[1550.5, 2239]","[1550.5, 2174]","[1477, 2206.5]","[1624, 2206.5]","[329, 329]","[-1, 0]","[323, 323]","[357, 357]"
359,"[1349, 2345]","[1416, 2399]",359,"[1382.5, 2399]","[1382.5, 2345]","[1349, 2372.0]","[1416, 2372.0]","[-1, 0]","[360, 360]","[328, 328]","[-1, 0]"
360,"[1436, 2331]","[1479, 2396]",360,"[1457.5, 2396]","[1457.5, 2331]","[1436, 2363.5]","[1479, 2363.5]","[335, 335]","[361, 361]","[328, 328]","[359, 359]"
361,"[1496, 2345]","[1569, 2399]",361,"[1532.5, 2399]","[1532.5, 2345]","[1496, 2372.0]","[1569, 2372.0]","[335, 335]","[-1, 0]","[329, 329]","[360, 360]"
362,"[1735, 2170]","[1825, 2256]",362,"[1780.0, 2256]","[1780.0, 2170]","[1735, 2213.0]","[1825, 2213.0]","[331, 331]","[363, 363]","[324, 324]","[-1, 0]"
363,"[1866, 2188]","[1934, 2246]",363,"[1900.0, 2246]","[1900.0, 2188]","[1866, 2217.0]","[1934, 2217.0]","[332, 332]","[364, 364]","[-1, 0]","[362, 362]"
364,"[1982, 2184]","[2178, 2235]",364,"[2080.0, 2235]","[2080.0, 2184]","[1982, 2209.5]","[2178, 2209.5]","[334, 334]","[-1, 0]","[326, 326]","[363, 363]"
365,"[317, 2314]","[389, 2382]",365,"[353.0, 2382]","[353.0, 2314]","[317, 2348.0]","[389, 2348.0]","[-1, 0]","[366, 366]","[-1, 0]","[-1, 0]"
366,"[401, 2324]","[500, 2403]",366,"[450.5, 2403]","[450.5, 2324]","[401, 2363.5]","[500, 2363.5]","[212, 212]","[367, 367]","[208, 208]","[365, 365]"
367,"[522, 2317]","[703, 2379]",367,"[612.5, 2379]","[612.5, 2317]","[522, 2348.0]","[703, 2348.0]","[-1, 0]","[-1, 0]","[209, 209]","[366, 366]"
368,"[319, 2536]","[396, 2587]",368,"[357.5, 2587]","[357.5, 2536]","[319, 2561.5]","[396, 2561.5]","[-1, 0]","[369, 369]","[-1, 0]","[-1, 0]"
369,"[411, 2526]","[515, 2591]",369,"[463.0, 2591]","[463.0, 2526]","[411, 2558.5]","[515, 2558.5]","[218, 218]","[370, 370]","[212, 212]","[368, 368]"
370,"[529, 2526]","[561, 2598]",370,"[545.0, 2598]","[545.0, 2526]","[529, 2562.0]","[561, 2562.0]","[219, 219]","[-1, 0]","[213, 213]","[369, 369]"
371,"[631, 2526]","[720, 2591]",371,"[675.5, 2591]","[675.5, 2526]","[631, 2558.5]","[720, 2558.5]","[220, 220]","[-1, 0]","[214, 214]","[-1, 0]"
372,"[1339, 2669]","[1426, 2738]",372,"[1382.5, 2738]","[1382.5, 2669]","[1339, 2703.5]","[1426, 2703.5]","[-1, 0]","[373, 373]","[349, 349]","[-1, 0]"
373,"[1445, 2683]","[1479, 2741]",373,"[1462.0, 2741]","[1462.0, 2683]","[1445, 2712.0]","[1479, 2712.0]","[376, 376]","[374, 374]","[-1, 0]","[372, 372]"
374,"[1499, 2683]","[1617, 2734]",374,"[1558.0, 2734]","[1558.0, 2683]","[1499, 2708.5]","[1617, 2708.5]","[-1, 0]","[375, 375]","[350, 350]","[373, 373]"
375,"[1634, 2669]","[1699, 2748]",375,"[1666.5, 2748]","[1666.5, 2669]","[1634, 2708.5]","[1699, 2708.5]","[377, 377]","[-1, 0]","[351, 351]","[374, 374]"
376,"[1441, 2769]","[1530, 2851]",376,"[1485.5, 2851]","[1485.5, 2769]","[1441, 2810.0]","[1530, 2810.0]","[383, 383]","[377, 377]","[373, 373]","[-1, 0]"
377,"[1561, 2775]","[1704, 2827]",377,"[1632.5, 2827]","[1632.5, 2775]","[1561, 2801.0]","[1704, 2801.0]","[384, 384]","[378, 378]","[375, 375]","[376, 376]"
378,"[1743, 2779]","[1798, 2837]",378,"[1770.5, 2837]","[1770.5, 2779]","[1743, 2808.0]","[1798, 2808.0]","[386, 386]","[379, 379]","[-1, 0]","[377, 377]"
379,"[1834, 2782]","[1900, 2827]",379,"[1867.0, 2827]","[1867.0, 2782]","[1834, 2804.5]","[1900, 2804.5]","[387, 387]","[380, 380]","[-1, 0]","[378, 378]"
380,"[1938, 2769]","[1984, 2830]",380,"[1961.0, 2830]","[1961.0, 2769]","[1938, 2799.5]","[1984, 2799.5]","[387, 387]","[381, 381]","[-1, 0]","[379, 379]"
381,"[2021, 2769]","[2180, 2830]",381,"[2100.5, 2830]","[2100.5, 2769]","[2021, 2799.5]","[2180, 2799.5]","[389, 389]","[-1, 0]","[-1, 0]","[380, 380]"
382,"[1337, 2854]","[1397, 2912]",382,"[1367.0, 2912]","[1367.0, 2854]","[1337, 2883.0]","[1397, 2883.0]","[-1, 0]","[383, 383]","[-1, 0]","[-1, 0]"
383,"[1416, 2851]","[1503, 2919]",383,"[1459.5, 2919]","[1459.5, 2851]","[1416, 2885.0]","[1503, 2885.0]","[390, 390]","[384, 384]","[376, 376]","[382, 382]"
384,"[1525, 2857]","[1685, 2922]",384,"[1605.0, 2922]","[1605.0, 2857]","[1525, 2889.5]","[1685, 2889.5]","[391, 391]","[385, 385]","[377, 377]","[383, 383]"
385,"[1706, 2854]","[1786, 2922]",385,"[1746.0, 2922]","[1746.0, 2854]","[1706, 2888.0]","[1786, 2888.0]","[393, 393]","[386, 386]","[378, 378]","[384, 384]"
386,"[1801, 2847]","[1859, 2926]",386,"[1830.0, 2926]","[1830.0, 2847]","[1801, 2886.5]","[1859, 2886.5]","[394, 394]","[387, 387]","[379, 379]","[385, 385]"
387,"[1876, 2847]","[1941, 2922]",387,"[1908.5, 2922]","[1908.5, 2847]","[1876, 2884.5]","[1941, 2884.5]","[394, 394]","[388, 388]","[380, 380]","[386, 386]"
388,"[1960, 2851]","[2093, 2912]",388,"[2026.5, 2912]","[2026.5, 2851]","[1960, 2881.5]","[2093, 2881.5]","[395, 395]","[389, 389]","[-1, 0]","[387, 387]"
389,"[2112, 2861]","[2187, 2929]",389,"[2149.5, 2929]","[2149.5, 2861]","[2112, 2895.0]","[2187, 2895.0]","[396, 396]","[-1, 0]","[381, 381]","[388, 388]"
390,"[1346, 2943]","[1549, 3004]",390,"[1447.5, 3004]","[1447.5, 2943]","[1346, 2973.5]","[1549, 2973.5]","[398, 398]","[391, 391]","[383, 383]","[-1, 0]"
391,"[1578, 2933]","[1622, 2998]",391,"[1600.0, 2998]","[1600.0, 2933]","[1578, 2965.5]","[1622, 2965.5]","[400, 400]","[392, 392]","[384, 384]","[390, 390]"
392,"[1646, 2933]","[1704, 2994]",392,"[1675.0, 2994]","[1675.0, 2933]","[1646, 2963.5]","[1704, 2963.5]","[400, 400]","[393, 393]","[-1, 0]","[391, 391]"
393,"[1731, 2933]","[1815, 3001]",393,"[1773.0, 3001]","[1773.0, 2933]","[1731, 2967.0]","[1815, 2967.0]","[401, 401]","[394, 394]","[386, 386]","[392, 392]"
394,"[1842, 2929]","[1926, 3001]",394,"[1884.0, 3001]","[1884.0, 2929]","[1842, 2965.0]","[1926, 2965.0]","[403, 403]","[395, 395]","[387, 387]","[393, 393]"
395,"[1955, 2943]","[2052, 2994]",395,"[2003.5, 2994]","[2003.5, 2943]","[1955, 2968.5]","[2052, 2968.5]","[404, 404]","[396, 396]","[388, 388]","[394, 394]"
396,"[2076, 2943]","[2180, 2994]",396,"[2128.0, 2994]","[2128.0, 2943]","[2076, 2968.5]","[2180, 2968.5]","[406, 406]","[-1, 0]","[389, 389]","[395, 395]"
397,"[1341, 3018]","[1392, 3086]",397,"[1366.5, 3086]","[1366.5, 3018]","[1341, 3052.0]","[1392, 3052.0]","[407, 407]","[398, 398]","[-1, 0]","[-1, 0]"
398,"[1407, 3015]","[1484, 3090]",398,"[1445.5, 3090]","[1445.5, 3015]","[1407, 3052.5]","[1484, 3052.5]","[408, 408]","[399, 399]","[390, 390]","[397, 397]"
399,"[1496, 3025]","[1583, 3093]",399,"[1539.5, 3093]","[1539.5, 3025]","[1496, 3059.0]","[1583, 3059.0]","[409, 409]","[400, 400]","[-1, 0]","[398, 398]"
400,"[1595, 3018]","[1680, 3073]",400,"[1637.5, 3073]","[1637.5, 3018]","[1595, 3045.5]","[1680, 3045.5]","[410, 410]","[401, 401]","[392, 392]","[399, 399]"
401,"[1694, 3021]","[1769, 3093]",401,"[1731.5, 3093]","[1731.5, 3021]","[1694, 3057.0]","[1769, 3057.0]","[411, 411]","[402, 402]","[393, 393]","[400, 400]"
402,"[1791, 3021]","[1897, 3076]",402,"[1844.0, 3076]","[1844.0, 3021]","[1791, 3048.5]","[1897, 3048.5]","[413, 413]","[403, 403]","[394, 394]","[401, 401]"
403,"[1880, 3025]","[1989, 3080]",403,"[1934.5, 3080]","[1934.5, 3025]","[1880, 3052.5]","[1989, 3052.5]","[414, 414]","[404, 404]","[394, 394]","[402, 402]"
404,"[2006, 3011]","[2050, 3076]",404,"[2028.0, 3076]","[2028.0, 3011]","[2006, 3043.5]","[2050, 3043.5]","[416, 416]","[405, 405]","[395, 395]","[403, 403]"
405,"[2059, 3015]","[2120, 3076]",405,"[2089.5, 3076]","[2089.5, 3015]","[2059, 3045.5]","[2120, 3045.5]","[417, 417]","[406, 406]","[396, 396]","[404, 404]"
406,"[2132, 3015]","[2185, 3076]",406,"[2158.5, 3076]","[2158.5, 3015]","[2132, 3045.5]","[2185, 3045.5]","[417, 417]","[-1, 0]","[396, 396]","[405, 405]"
407,"[1344, 3097]","[1426, 3158]",407,"[1385.0, 3158]","[1385.0, 3097]","[1344, 3127.5]","[1426, 3127.5]","[418, 418]","[408, 408]","[398, 398]","[-1, 0]"
408,"[1436, 3097]","[1518, 3158]",408,"[1477.0, 3158]","[1477.0, 3097]","[1436, 3127.5]","[1518, 3127.5]","[419, 419]","[409, 409]","[398, 398]","[407, 407]"
409,"[1532, 3100]","[1610, 3155]",409,"[1571.0, 3155]","[1571.0, 3100]","[1532, 3127.5]","[1610, 3127.5]","[420, 420]","[410, 410]","[399, 399]","[408, 408]"
410,"[1624, 3107]","[1723, 3158]",410,"[1673.5, 3158]","[1673.5, 3107]","[1624, 3132.5]","[1723, 3132.5]","[421, 421]","[411, 411]","[401, 401]","[409, 409]"
411,"[1738, 3090]","[1801, 3172]",411,"[1769.5, 3172]","[1769.5, 3090]","[1738, 3131.0]","[1801, 3131.0]","[422, 422]","[413, 413]","[401, 401]","[410, 410]"
412,"[1818, 3097]","[1854, 3155]",412,"[1836.0, 3155]","[1836.0, 3097]","[1818, 3126.0]","[1854, 3126.0]","[422, 422]","[414, 414]","[402, 402]","[411, 411]"
413,"[1861, 3093]","[1897, 3155]",413,"[1879.0, 3155]","[1879.0, 3093]","[1861, 3124.0]","[1897, 3124.0]","[423, 423]","[414, 414]","[403, 403]","[412, 412]"
414,"[1902, 3093]","[1975, 3162]",414,"[1938.5, 3162]","[1938.5, 3093]","[1902, 3127.5]","[1975, 3127.5]","[424, 424]","[416, 416]","[403, 403]","[413, 413]"
415,"[1982, 3093]","[2018, 3155]",415,"[2000.0, 3155]","[2000.0, 3093]","[1982, 3124.0]","[2018, 3124.0]","[424, 424]","[416, 416]","[404, 404]","[414, 414]"
416,"[2035, 3093]","[2093, 3155]",416,"[2064.0, 3155]","[2064.0, 3093]","[2035, 3124.0]","[2093, 3124.0]","[425, 425]","[417, 417]","[405, 405]","[415, 415]"
417,"[2098, 3097]","[2185, 3168]",417,"[2141.5, 3168]","[2141.5, 3097]","[2098, 3132.5]","[2185, 3132.5]","[425, 425]","[-1, 0]","[406, 406]","[416, 416]"
418,"[1344, 3179]","[1424, 3250]",418,"[1384.0, 3250]","[1384.0, 3179]","[1344, 3214.5]","[1424, 3214.5]","[426, 426]","[419, 419]","[407, 407]","[-1, 0]"
419,"[1441, 3189]","[1540, 3240]",419,"[1490.5, 3240]","[1490.5, 3189]","[1441, 3214.5]","[1540, 3214.5]","[427, 427]","[420, 420]","[408, 408]","[418, 418]"
420,"[1554, 3179]","[1615, 3240]",420,"[1584.5, 3240]","[1584.5, 3179]","[1554, 3209.5]","[1615, 3209.5]","[428, 428]","[421, 421]","[409, 409]","[419, 419]"
421,"[1627, 3186]","[1747, 3237]",421,"[1687.0, 3237]","[1687.0, 3186]","[1627, 3211.5]","[1747, 3211.5]","[-1, 0]","[422, 422]","[410, 410]","[420, 420]"
422,"[1760, 3186]","[1820, 3244]",422,"[1790.0, 3244]","[1790.0, 3186]","[1760, 3215.0]","[1820, 3215.0]","[429, 429]","[423, 423]","[412, 412]","[421, 421]"
423,"[1871, 3182]","[1931, 3244]",423,"[1901.0, 3244]","[1901.0, 3182]","[1871, 3213.0]","[1931, 3213.0]","[430, 430]","[424, 424]","[414, 414]","[422, 422]"
424,"[1946, 3186]","[2023, 3254]",424,"[1984.5, 3254]","[1984.5, 3186]","[1946, 3220.0]","[2023, 3220.0]","[430, 430]","[425, 425]","[415, 415]","[423, 423]"
425,"[2045, 3189]","[2187, 3240]",425,"[2116.0, 3240]","[2116.0, 3189]","[2045, 3214.5]","[2187, 3214.5]","[431, 431]","[-1, 0]","[417, 417]","[424, 424]"
426,"[1344, 3264]","[1416, 3333]",426,"[1380.0, 3333]","[1380.0, 3264]","[1344, 3298.5]","[1416, 3298.5]","[-1, 0]","[427, 427]","[418, 418]","[-1, 0]"
427,"[1431, 3257]","[1474, 3326]",427,"[1452.5, 3326]","[1452.5, 3257]","[1431, 3291.5]","[1474, 3291.5]","[-1, 0]","[428, 428]","[419, 419]","[426, 426]"
428,"[1491, 3257]","[1656, 3322]",428,"[1573.5, 3322]","[1573.5, 3257]","[1491, 3289.5]","[1656, 3289.5]","[-1, 0]","[429, 429]","[420, 420]","[427, 427]"
429,"[1670, 3257]","[1834, 3333]",429,"[1752.0, 3333]","[1752.0, 3257]","[1670, 3295.0]","[1834, 3295.0]","[-1, 0]","[430, 430]","[422, 422]","[428, 428]"
430,"[1854, 3261]","[2047, 3312]",430,"[1950.5, 3312]","[1950.5, 3261]","[1854, 3286.5]","[2047, 3286.5]","[-1, 0]","[431, 431]","[424, 424]","[429, 429]"
431,"[2076, 3254]","[2192, 3333]",431,"[2134.0, 3333]","[2134.0, 3254]","[2076, 3293.5]","[2192, 3293.5]","[-1, 0]","[-1, 0]","[425, 425]","[430, 430]"
