Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
292,"[1883, 2902]","[2047, 2953]",292,"[1965.0, 2953]","[1965.0, 2902]","[1883, 2927.5]","[2047, 2927.5]","[304, 304]","[293, 293]","[-1, 0]","[303, 303]"
293,"[2054, 2898]","[2277, 2963]",293,"[2165.5, 2963]","[2165.5, 2898]","[2054, 2930.5]","[2277, 2930.5]","[305, 305]","[-1, 0]","[281, 281]","[292, 292]"
294,"[227, 2970]","[309, 3025]",294,"[268.0, 3025]","[268.0, 2970]","[227, 2997.5]","[309, 2997.5]","[345, 345]","[295, 295]","[282, 282]","[-1, 0]"
295,"[329, 2963]","[498, 3039]",295,"[413.5, 3039]","[413.5, 2963]","[329, 3001.0]","[498, 3001.0]","[-1, 0]","[346, 346]","[-1, 0]","[294, 294]"
296,"[520, 2974]","[638, 3028]",296,"[579.0, 3028]","[579.0, 2974]","[520, 3001.0]","[638, 3001.0]","[346, 346]","[297, 297]","[-1, 0]","[295, 295]"
297,"[665, 2967]","[807, 3032]",297,"[736.0, 3032]","[736.0, 2967]","[665, 2999.5]","[807, 2999.5]","[-1, 0]","[298, 298]","[284, 284]","[296, 296]"
298,"[812, 2974]","[1027, 3021]",298,"[919.5, 3021]","[919.5, 2974]","[812, 2997.5]","[1027, 2997.5]","[347, 347]","[299, 299]","[-1, 0]","[297, 297]"
299,"[1039, 2963]","[1225, 3039]",299,"[1132.0, 3039]","[1132.0, 2963]","[1039, 3001.0]","[1225, 3001.0]","[348, 348]","[-1, 0]","[275, 275]","[347, 347]"
300,"[1293, 2953]","[1368, 3008]",300,"[1330.5, 3008]","[1330.5, 2953]","[1293, 2980.5]","[1368, 2980.5]","[-1, 0]","[301, 301]","[287, 287]","[-1, 0]"
301,"[1397, 2953]","[1559, 3015]",301,"[1478.0, 3015]","[1478.0, 2953]","[1397, 2984.0]","[1559, 2984.0]","[311, 311]","[302, 302]","[288, 288]","[300, 300]"
302,"[1583, 2953]","[1718, 3015]",302,"[1650.5, 3015]","[1650.5, 2953]","[1583, 2984.0]","[1718, 2984.0]","[350, 350]","[303, 303]","[289, 289]","[301, 301]"
303,"[1740, 2946]","[1880, 3021]",303,"[1810.0, 3021]","[1810.0, 2946]","[1740, 2983.5]","[1880, 2983.5]","[-1, 0]","[304, 304]","[291, 291]","[302, 302]"
304,"[1902, 2950]","[2083, 3011]",304,"[1992.5, 3011]","[1992.5, 2950]","[1902, 2980.5]","[2083, 2980.5]","[-1, 0]","[305, 305]","[292, 292]","[303, 303]"
305,"[2100, 2953]","[2279, 3004]",305,"[2189.5, 3004]","[2189.5, 2953]","[2100, 2978.5]","[2279, 2978.5]","[353, 353]","[-1, 0]","[293, 293]","[304, 304]"
306,"[227, 3083]","[348, 3134]",306,"[287.5, 3134]","[287.5, 3083]","[227, 3108.5]","[348, 3108.5]","[315, 315]","[316, 316]","[345, 345]","[-1, 0]"
307,"[372, 3076]","[582, 3127]",307,"[477.0, 3127]","[477.0, 3076]","[372, 3101.5]","[582, 3101.5]","[316, 316]","[308, 308]","[-1, 0]","[306, 306]"
308,"[604, 3076]","[715, 3131]",308,"[659.5, 3131]","[659.5, 3076]","[604, 3103.5]","[715, 3103.5]","[-1, 0]","[309, 309]","[346, 346]","[307, 307]"
309,"[740, 3076]","[991, 3138]",309,"[865.5, 3138]","[865.5, 3076]","[740, 3107.0]","[991, 3107.0]","[319, 319]","[320, 320]","[-1, 0]","[308, 308]"
310,"[1015, 3080]","[1223, 3127]",310,"[1119.0, 3127]","[1119.0, 3080]","[1015, 3103.5]","[1223, 3103.5]","[320, 320]","[-1, 0]","[348, 348]","[309, 309]"
311,"[1303, 3066]","[1607, 3117]",311,"[1455.0, 3117]","[1455.0, 3066]","[1303, 3091.5]","[1607, 3091.5]","[322, 322]","[323, 323]","[301, 301]","[-1, 0]"
312,"[1644, 3062]","[1791, 3114]",312,"[1717.5, 3114]","[1717.5, 3062]","[1644, 3088.0]","[1791, 3088.0]","[323, 323]","[324, 324]","[-1, 0]","[311, 311]"
313,"[1822, 3056]","[2081, 3117]",313,"[1951.5, 3117]","[1951.5, 3056]","[1822, 3086.5]","[2081, 3086.5]","[325, 325]","[314, 314]","[351, 351]","[312, 312]"
314,"[2117, 3056]","[2282, 3121]",314,"[2199.5, 3121]","[2199.5, 3056]","[2117, 3088.5]","[2282, 3088.5]","[327, 327]","[-1, 0]","[353, 353]","[313, 313]"
315,"[227, 3131]","[343, 3182]",315,"[285.0, 3182]","[285.0, 3131]","[227, 3156.5]","[343, 3156.5]","[-1, 0]","[316, 316]","[306, 306]","[-1, 0]"
316,"[372, 3127]","[515, 3189]",316,"[443.5, 3189]","[443.5, 3127]","[372, 3158.0]","[515, 3158.0]","[-1, 0]","[317, 317]","[307, 307]","[315, 315]"
317,"[544, 3131]","[643, 3186]",317,"[593.5, 3186]","[593.5, 3131]","[544, 3158.5]","[643, 3158.5]","[-1, 0]","[318, 318]","[-1, 0]","[316, 316]"
318,"[672, 3131]","[802, 3182]",318,"[737.0, 3182]","[737.0, 3131]","[672, 3156.5]","[802, 3156.5]","[-1, 0]","[319, 319]","[-1, 0]","[317, 317]"
319,"[834, 3131]","[947, 3186]",319,"[890.5, 3186]","[890.5, 3131]","[834, 3158.5]","[947, 3158.5]","[-1, 0]","[320, 320]","[309, 309]","[318, 318]"
320,"[979, 3131]","[1223, 3182]",320,"[1101.0, 3182]","[1101.0, 3131]","[979, 3156.5]","[1223, 3156.5]","[-1, 0]","[-1, 0]","[310, 310]","[319, 319]"
321,"[1296, 3114]","[1426, 3179]",321,"[1361.0, 3179]","[1361.0, 3114]","[1296, 3146.5]","[1426, 3146.5]","[354, 354]","[322, 322]","[-1, 0]","[-1, 0]"
322,"[1443, 3124]","[1564, 3175]",322,"[1503.5, 3175]","[1503.5, 3124]","[1443, 3149.5]","[1564, 3149.5]","[355, 355]","[356, 356]","[311, 311]","[321, 321]"
323,"[1583, 3117]","[1779, 3168]",323,"[1681.0, 3168]","[1681.0, 3117]","[1583, 3142.5]","[1779, 3142.5]","[-1, 0]","[324, 324]","[312, 312]","[322, 322]"
324,"[1796, 3114]","[1878, 3168]",324,"[1837.0, 3168]","[1837.0, 3114]","[1796, 3141.0]","[1878, 3141.0]","[-1, 0]","[325, 325]","[-1, 0]","[323, 323]"
325,"[1900, 3117]","[2054, 3168]",325,"[1977.0, 3168]","[1977.0, 3117]","[1900, 3142.5]","[2054, 3142.5]","[358, 358]","[326, 326]","[313, 313]","[324, 324]"
326,"[2071, 3110]","[2163, 3182]",326,"[2117.0, 3182]","[2117.0, 3110]","[2071, 3146.0]","[2163, 3146.0]","[-1, 0]","[327, 327]","[352, 352]","[325, 325]"
327,"[2180, 3117]","[2282, 3168]",327,"[2231.0, 3168]","[2231.0, 3117]","[2180, 3142.5]","[2282, 3142.5]","[-1, 0]","[-1, 0]","[353, 353]","[326, 326]"
328,"[230, 2105]","[276, 2153]",328,"[253.0, 2153]","[253.0, 2105]","[230, 2129.0]","[276, 2129.0]","[152, 152]","[329, 329]","[-1, 0]","[-1, 0]"
329,"[307, 2105]","[442, 2157]",329,"[374.5, 2157]","[374.5, 2105]","[307, 2131.0]","[442, 2131.0]","[163, 163]","[330, 330]","[139, 139]","[328, 328]"
330,"[471, 2099]","[568, 2153]",330,"[519.5, 2153]","[519.5, 2099]","[471, 2126.0]","[568, 2126.0]","[153, 153]","[331, 331]","[-1, 0]","[329, 329]"
331,"[597, 2099]","[665, 2157]",331,"[631.0, 2157]","[631.0, 2099]","[597, 2128.0]","[665, 2128.0]","[-1, 0]","[142, 142]","[141, 141]","[330, 330]"
332,"[810, 2095]","[952, 2157]",332,"[881.0, 2157]","[881.0, 2095]","[810, 2126.0]","[952, 2126.0]","[155, 155]","[333, 333]","[143, 143]","[154, 154]"
333,"[979, 2102]","[1221, 2164]",333,"[1100.0, 2164]","[1100.0, 2102]","[979, 2133.0]","[1221, 2133.0]","[167, 167]","[-1, 0]","[144, 144]","[332, 332]"
334,"[1296, 2082]","[1518, 2143]",334,"[1407.0, 2143]","[1407.0, 2082]","[1296, 2112.5]","[1518, 2112.5]","[157, 157]","[335, 335]","[-1, 0]","[-1, 0]"
335,"[1535, 2082]","[1769, 2143]",335,"[1652.0, 2143]","[1652.0, 2082]","[1535, 2112.5]","[1769, 2112.5]","[-1, 0]","[336, 336]","[134, 134]","[334, 334]"
336,"[1791, 2082]","[2033, 2150]",336,"[1912.0, 2150]","[1912.0, 2082]","[1791, 2116.0]","[2033, 2116.0]","[160, 160]","[337, 337]","[148, 148]","[335, 335]"
337,"[2050, 2085]","[2277, 2136]",337,"[2163.5, 2136]","[2163.5, 2085]","[2050, 2110.5]","[2277, 2110.5]","[161, 161]","[-1, 0]","[150, 150]","[336, 336]"
338,"[230, 2755]","[375, 2806]",338,"[302.5, 2806]","[302.5, 2755]","[230, 2780.5]","[375, 2780.5]","[271, 271]","[339, 339]","[252, 252]","[-1, 0]"
339,"[418, 2755]","[679, 2806]",339,"[548.5, 2806]","[548.5, 2755]","[418, 2780.5]","[679, 2780.5]","[-1, 0]","[340, 340]","[253, 253]","[338, 338]"
340,"[728, 2755]","[984, 2806]",340,"[856.0, 2806]","[856.0, 2755]","[728, 2780.5]","[984, 2780.5]","[274, 274]","[341, 341]","[255, 255]","[339, 339]"
341,"[1034, 2755]","[1225, 2806]",341,"[1129.5, 2806]","[1129.5, 2755]","[1034, 2780.5]","[1225, 2780.5]","[275, 275]","[-1, 0]","[245, 245]","[340, 340]"
342,"[1296, 2731]","[1595, 2803]",342,"[1445.5, 2803]","[1445.5, 2731]","[1296, 2767.0]","[1595, 2767.0]","[-1, 0]","[-1, 0]","[-1, 0]","[-1, 0]"
343,"[1675, 2734]","[1815, 2799]",343,"[1745.0, 2799]","[1745.0, 2734]","[1675, 2766.5]","[1815, 2766.5]","[278, 278]","[-1, 0]","[-1, 0]","[267, 267]"
344,"[1905, 2741]","[2274, 2792]",344,"[2089.5, 2792]","[2089.5, 2741]","[1905, 2766.5]","[2274, 2766.5]","[-1, 0]","[-1, 0]","[-1, 0]","[-1, 0]"
345,"[227, 3025]","[399, 3076]",345,"[313.0, 3076]","[313.0, 3025]","[227, 3050.5]","[399, 3050.5]","[306, 306]","[-1, 0]","[294, 294]","[-1, 0]"
346,"[486, 3021]","[742, 3073]",346,"[614.0, 3073]","[614.0, 3021]","[486, 3047.0]","[742, 3047.0]","[308, 308]","[-1, 0]","[296, 296]","[295, 295]"
347,"[873, 3025]","[1049, 3066]",347,"[961.0, 3066]","[961.0, 3025]","[873, 3045.5]","[1049, 3045.5]","[-1, 0]","[348, 348]","[298, 298]","[-1, 0]"
348,"[1092, 3018]","[1228, 3080]",348,"[1160.0, 3080]","[1160.0, 3018]","[1092, 3049.0]","[1228, 3049.0]","[310, 310]","[-1, 0]","[299, 299]","[347, 347]"
349,"[1298, 3011]","[1484, 3062]",349,"[1391.0, 3062]","[1391.0, 3011]","[1298, 3036.5]","[1484, 3036.5]","[-1, 0]","[350, 350]","[-1, 0]","[-1, 0]"
350,"[1525, 3011]","[1779, 3059]",350,"[1652.0, 3059]","[1652.0, 3011]","[1525, 3035.0]","[1779, 3035.0]","[-1, 0]","[351, 351]","[302, 302]","[349, 349]"
351,"[1820, 3004]","[1987, 3066]",351,"[1903.5, 3066]","[1903.5, 3004]","[1820, 3035.0]","[1987, 3035.0]","[313, 313]","[352, 352]","[-1, 0]","[350, 350]"
352,"[2021, 3008]","[2156, 3069]",352,"[2088.5, 3069]","[2088.5, 3008]","[2021, 3038.5]","[2156, 3038.5]","[326, 326]","[353, 353]","[-1, 0]","[351, 351]"
353,"[2190, 3008]","[2282, 3062]",353,"[2236.0, 3062]","[2236.0, 3008]","[2190, 3035.0]","[2282, 3035.0]","[327, 327]","[-1, 0]","[305, 305]","[352, 352]"
354,"[1298, 3179]","[1407, 3220]",354,"[1352.5, 3220]","[1352.5, 3179]","[1298, 3199.5]","[1407, 3199.5]","[-1, 0]","[355, 355]","[321, 321]","[-1, 0]"
355,"[1426, 3179]","[1547, 3233]",355,"[1486.5, 3233]","[1486.5, 3179]","[1426, 3206.0]","[1547, 3206.0]","[-1, 0]","[356, 356]","[322, 322]","[354, 354]"
356,"[1564, 3179]","[1663, 3230]",356,"[1613.5, 3230]","[1613.5, 3179]","[1564, 3204.5]","[1663, 3204.5]","[-1, 0]","[357, 357]","[-1, 0]","[355, 355]"
357,"[1680, 3179]","[1830, 3230]",357,"[1755.0, 3230]","[1755.0, 3179]","[1680, 3204.5]","[1830, 3204.5]","[359, 359]","[358, 358]","[-1, 0]","[356, 356]"
358,"[1847, 3175]","[2074, 3237]",358,"[1960.5, 3237]","[1960.5, 3175]","[1847, 3206.0]","[2074, 3206.0]","[-1, 0]","[-1, 0]","[325, 325]","[357, 357]"
359,"[1716, 3268]","[1786, 3315]",359,"[1751.0, 3315]","[1751.0, 3268]","[1716, 3291.5]","[1786, 3291.5]","[-1, 0]","[360, 360]","[357, 357]","[-1, 0]"
360,"[1803, 3268]","[1953, 3309]",360,"[1878.0, 3309]","[1878.0, 3268]","[1803, 3288.5]","[1953, 3288.5]","[-1, 0]","[361, 361]","[-1, 0]","[359, 359]"
361,"[1984, 3264]","[2156, 3305]",361,"[2070.0, 3305]","[2070.0, 3264]","[1984, 3284.5]","[2156, 3284.5]","[-1, 0]","[-1, 0]","[-1, 0]","[360, 360]"
362,"[2216, 3268]","[2238, 3305]",362,"[2227.0, 3305]","[2227.0, 3268]","[2216, 3286.5]","[2238, 3286.5]","[-1, 0]","[-1, 0]","[-1, 0]","[-1, 0]"
